UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
17:17:26, 2326, 2246, 77427, 12.30, 120.10, 6.72, 67.70,  ,  ,  , 1.5
17:17:27, 2328, 2248, 77412, 6.40, 128.00, 6.70, 67.75,  ,  ,  , 1.5
17:17:28, 2329, 2249, 77398, 10.80, 127.60, 6.68, 67.85,  , 41.448750, 1.967467, 1.5
17:17:30, 2331, 2251, 77382, 7.15, 113.40, 6.67, 67.90,  ,  ,  , 1.5
17:17:31, 2332, 2252, 77368, 9.95, 143.00, 6.65, 68.00,  ,  ,  , 1.6
17:17:32, 2334, 2254, 77354, 8.70, 103.00, 6.64, 68.10,  , 41.448615, 1.967723, 1.6
17:17:41, 2351, 2271, 77192, 7.20, 122.40, 6.46, 68.85,  ,  ,  , 1.7
17:17:42, 2353, 2273, 77176, 11.90, 120.90, 6.45, 68.90,  ,  ,  , 1.7
17:17:43, 2355, 2275, 77160, 7.25, 132.70, 6.44, 69.00, 19.50, 41.448045, 1.968780, 1.7
17:17:44, 2357, 2277, 77142, 10.75, 112.40, 6.41, 69.05,  ,  ,  , 1.8
17:17:45, 2358, 2278, 77125, 8.80, 141.60, 6.37, 69.10,  ,  ,  , 1.8
17:17:46, 2360, 2280, 77108, 8.80, 102.50, 6.35, 69.20,  , 41.447913, 1.969043, 1.8
17:17:47, 2362, 2282, 77092, 10.20, 140.10, 6.34, 69.25,  ,  ,  , 1.8
17:17:48, 2364, 2284, 77076, 7.60, 107.60, 6.31, 69.30,  ,  ,  , 1.8
17:17:49, 2365, 2285, 77060, 11.30, 132.20, 6.30, 69.45,  , 41.447778, 1.969310, 1.8
17:17:50, 2367, 2287, 77046, 6.20, 111.40, 6.29, 69.55,  ,  ,  , 1.7
17:17:51, 2368, 2288, 77032, 11.40, 122.70, 6.27, 69.60,  ,  ,  , 1.7
17:17:52, 2370, 2290, 77018, 5.55, 128.60, 6.24, 69.65,  , 41.447650, 1.969570, 1.7
17:17:54, 2373, 2293, 76987, 7.00, 140.60, 6.23, 69.75,  ,  ,  , 1.7
17:17:55, 2375, 2295, 76972, 10.20, 110.00, 6.23, 69.85,  , 41.447522, 1.969825, 1.7
17:17:56, 2376, 2296, 76957, 8.35, 139.70, 6.21, 69.90,  ,  ,  , 1.7
17:17:57, 2378, 2298, 76942, 8.70, 108.40, 6.20, 69.95,  ,  ,  , 1.6
17:17:58, 2380, 2300, 76928, 10.25, 136.10, 6.19, 69.95,  , 41.447388, 1.970095, 1.6
17:17:59, 2381, 2301, 76913, 7.30, 110.10, 6.17, 70.00,  ,  ,  , 1.6
17:18:00, 2383, 2303, 76898, 11.10, 128.30, 6.15, 70.05,  ,  ,  , 1.6
17:18:01, 2384, 2304, 76884, 5.95, 123.30, 6.15, 70.05,  , 41.447255, 1.970360, 1.6
17:18:02, 2386, 2306, 76864, 11.10, 117.00, 6.13, 70.05,  ,  ,  , 1.6
17:18:03, 2388, 2308, 76846, 7.40, 140.80, 6.12, 70.10,  ,  ,  , 1.7
17:18:04, 2390, 2310, 76828, 9.75, 105.40, 6.11, 70.15,  , 41.447133, 1.970625, 1.7
17:18:05, 2392, 2312, 76813, 8.65, 143.40, 6.08, 70.20,  ,  ,  , 1.7
17:18:06, 2393, 2313, 76798, 9.30, 106.10, 6.06, 70.25,  ,  ,  , 1.7
17:18:07, 2395, 2315, 76784, 8.75, 130.50, 6.06, 70.30,  , 41.447008, 1.970893, 1.7
17:18:08, 2397, 2317, 76766, 8.30, 125.00, 6.04, 70.35,  ,  ,  , 1.7
17:18:09, 2399, 2319, 76749, 10.55, 118.60, 6.02, 70.40,  ,  ,  , 1.7
17:18:10, 2401, 2321, 76732, 6.90, 129.50, 6.00, 70.45, 18.00, 41.446875, 1.971160, 1.7
17:18:11, 2402, 2322, 76718, 10.55, 120.90, 5.99, 70.50,  ,  ,  , 1.7
17:18:12, 2404, 2324, 76705, 8.05, 127.40, 5.97, 70.55,  ,  ,  , 1.7
17:18:13, 2405, 2325, 76692, 8.85, 118.50, 5.96, 70.60,  , 41.446742, 1.971422, 1.7
17:18:14, 2407, 2327, 76676, 9.90, 124.70, 5.93, 70.65,  ,  ,  , 1.7
17:18:15, 2408, 2328, 76660, 6.30, 137.10, 5.92, 70.70,  ,  ,  , 1.7
17:18:16, 2410, 2330, 76644, 11.50, 116.50, 5.90, 70.80,  , 41.446603, 1.971680, 1.7
17:18:17, 2412, 2332, 76629, 6.70, 131.80, 5.89, 70.80,  ,  ,  , 1.6
17:18:18, 2413, 2333, 76614, 8.70, 120.60, 5.88, 70.90,  ,  ,  , 1.6
17:18:19, 2415, 2335, 76600, 10.05, 125.70, 5.86, 70.95,  , 41.446473, 1.971945, 1.6
17:18:20, 2417, 2337, 76581, 6.75, 128.00, 5.86, 71.05,  ,  ,  , 1.7
17:18:21, 2419, 2339, 76562, 11.20, 116.20, 5.84, 71.10,  ,  ,  , 1.7
17:18:22, 2421, 2341, 76544, 7.15, 139.10, 5.83, 71.15,  , 41.446338, 1.972210, 1.7
17:18:23, 2422, 2342, 76530, 10.35, 115.60, 5.81, 71.20,  ,  ,  , 1.7
17:18:24, 2424, 2344, 76517, 9.75, 119.90, 5.79, 71.25,  ,  ,  , 1.7
17:18:25, 2425, 2345, 76504, 6.40, 117.90, 5.77, 71.30,  , 41.446217, 1.972488, 1.7
17:18:26, 2426, 2346, 76491, 11.55, 127.50, 5.75, 71.35,  ,  ,  , 1.7
17:18:27, 2428, 2348, 76478, 7.45, 110.50, 5.74, 71.45,  ,  ,  , 1.6
17:18:28, 2429, 2349, 76466, 8.80, 134.80, 5.72, 71.50,  , 41.446088, 1.972753, 1.6
17:18:29, 2431, 2351, 76450, 10.95, 115.70, 5.70, 71.55,  ,  ,  , 1.6
17:18:30, 2432, 2352, 76435, 6.15, 125.10, 5.69, 71.60,  ,  ,  , 1.6
17:18:31, 2434, 2354, 76420, 11.35, 119.20, 5.68, 71.65,  , 41.445958, 1.973028, 1.6
17:18:32, 2436, 2356, 76402, 7.95, 121.30, 5.66, 71.75,  ,  ,  , 1.6
17:18:33, 2438, 2358, 76386, 8.95, 129.50, 5.63, 71.80,  ,  ,  , 1.6
17:18:34, 2440, 2360, 76370, 9.65, 110.00, 5.62, 71.85,  , 41.445830, 1.973305, 1.6
17:18:35, 2441, 2361, 76356, 8.10, 135.00, 5.59, 71.90,  ,  ,  , 1.5
17:18:36, 2442, 2362, 76343, 10.65, 111.50, 5.58, 72.00,  ,  ,  , 1.6
17:18:37, 2444, 2364, 76330, 8.15, 135.00, 5.57, 72.05, 16.75, 41.445700, 1.973580, 1.6
17:18:39, 2448, 2368, 76290, 9.75, 121.40, 5.54, 72.20,  ,  ,  , 1.7
17:18:40, 2450, 2370, 76270, 8.05, 131.30, 5.52, 72.25,  , 41.445562, 1.973845, 1.7
17:18:41, 2452, 2372, 76253, 10.35, 109.80, 5.50, 72.35,  ,  ,  , 1.8
17:18:42, 2454, 2374, 76237, 7.20, 128.70, 5.49, 72.40,  ,  ,  , 1.8
17:18:43, 2455, 2375, 76222, 10.15, 123.20, 5.47, 72.50,  , 41.445440, 1.974115, 1.8
17:18:44, 2457, 2377, 76207, 8.80, 122.30, 5.45, 72.55,  ,  ,  , 1.8
17:18:45, 2459, 2379, 76191, 7.55, 126.60, 5.44, 72.55,  ,  ,  , 1.8
17:18:46, 2460, 2380, 76176, 11.10, 122.80, 5.42, 72.65,  , 41.445302, 1.974388, 1.7
