UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
09:11:13, 682, 28, 93892, 4.00, 336.70, 23.63, 50.35,  , 36.473607, -5.271040, 1.5
09:11:14, 686, 32, 93851, 7.50, 335.10, 23.61, 50.40,  ,  ,  , 1.8
09:11:15, 690, 36, 93811, 5.75, 327.90, 23.59, 50.45,  ,  ,  , 1.9
09:11:16, 693, 39, 93772, 2.40, 309.20, 23.54, 50.45,  , 36.473722, -5.271122, 2.1
09:11:17, 697, 43, 93732, 4.85, 344.10, 23.51, 50.50,  ,  ,  , 2.2
09:11:18, 701, 47, 93692, 4.85, 344.10, 23.48, 50.60,  ,  ,  , 2.5
09:11:19, 705, 51, 93652, 1.60, 313.60, 23.44, 50.65, 30.50, 36.473778, -5.271162, 2.7
09:11:20, 708, 54, 93613, 3.35, 311.00, 23.38, 50.75,  ,  ,  , 2.9
09:11:21, 712, 58, 93573, 1.90, 281.50, 23.36, 50.90,  ,  ,  , 3.1
09:11:22, 716, 62, 93534, 2.90, 307.60, 23.34, 51.00,  , 36.473825, -5.271232, 3.2
09:11:23, 719, 65, 93499, 2.45, 308.00, 23.31, 51.10,  ,  ,  , 3.4
09:11:24, 722, 68, 93466, 5.25, 278.90, 23.28, 51.20,  ,  ,  , 3.5
09:11:25, 725, 71, 93434, 3.15, 304.40, 23.22, 51.25,  , 36.473852, -5.271367, 3.6
09:11:26, 727, 73, 93417, 5.30, 263.20, 23.20, 51.30,  ,  ,  , 3.4
09:11:27, 728, 74, 93400, 3.90, 303.20, 23.17, 51.35,  ,  ,  , 3.2
09:11:28, 730, 76, 93384, 5.60, 299.80, 23.13, 51.40,  , 36.473892, -5.271498, 3.0
09:11:29, 732, 78, 93363, 2.05, 243.20, 23.08, 51.45,  ,  ,  , 2.9
09:11:30, 734, 80, 93342, 7.45, 287.10, 23.07, 51.50,  ,  ,  , 2.7
09:11:31, 735, 81, 93322, 6.15, 289.80, 23.06, 51.55,  , 36.473947, -5.271682, 2.6
09:11:32, 738, 84, 93290, 5.45, 298.60, 23.04, 51.60,  ,  ,  , 2.6
09:11:33, 741, 87, 93258, 4.35, 290.50, 23.01, 51.65,  ,  ,  , 2.6
09:11:34, 745, 91, 93226, 7.55, 276.00, 22.99, 51.70,  , 36.473998, -5.271872, 2.5
09:11:35, 748, 94, 93186, 6.20, 297.70, 22.95, 51.75,  ,  ,  , 2.5
09:11:36, 752, 98, 93147, 6.85, 285.90, 22.92, 51.80,  ,  ,  , 2.6
09:11:37, 756, 102, 93108, 7.00, 323.70, 22.89, 51.80,  , 36.474090, -5.272057, 2.6
09:11:38, 757, 103, 93089, 6.35, 290.60, 22.88, 51.85,  ,  ,  , 2.5
09:11:39, 759, 105, 93070, 5.85, 303.90, 22.86, 51.90,  ,  ,  , 2.5
09:11:40, 761, 107, 93052, 5.00, 297.40, 22.86, 51.90,  , 36.474162, -5.272235, 2.5
09:11:41, 763, 109, 93034, 6.95, 289.40, 22.85, 51.95,  ,  ,  , 2.5
09:11:42, 764, 110, 93017, 6.35, 305.10, 22.84, 51.95,  ,  ,  , 2.5
09:11:43, 766, 112, 93000, 6.85, 297.50, 22.82, 52.00,  , 36.474248, -5.272417, 2.5
09:11:44, 769, 115, 92971, 4.40, 312.00, 22.80, 52.05,  ,  ,  , 2.5
09:11:45, 771, 117, 92942, 5.25, 304.60, 22.80, 52.10,  ,  ,  , 2.5
09:11:46, 774, 120, 92914, 6.05, 308.10, 22.79, 52.05, 30.75, 36.474342, -5.272557, 2.4
09:11:47, 778, 124, 92870, 5.65, 309.00, 22.77, 52.05,  ,  ,  , 2.5
09:11:48, 782, 128, 92826, 6.65, 303.70, 22.74, 51.95,  ,  ,  , 2.5
09:11:49, 786, 132, 92782, 7.05, 312.30, 22.71, 51.95,  , 36.474457, -5.272743, 2.6
09:11:51, 790, 136, 92744, 5.50, 314.30, 22.65, 51.90,  ,  ,  , 2.5
09:11:52, 792, 138, 92726, 7.60, 300.80, 22.62, 51.90,  , 36.474575, -5.272943, 2.5
09:11:53, 795, 141, 92690, 8.75, 313.00, 22.60, 51.95,  ,  ,  , 2.6
09:11:54, 798, 144, 92655, 8.10, 315.00, 22.58, 52.00,  ,  ,  , 2.8
09:11:55, 802, 148, 92620, 8.40, 311.50, 22.56, 52.05,  , 36.474737, -5.273127, 2.9
09:11:56, 805, 151, 92580, 7.70, 331.80, 22.55, 52.10,  ,  ,  , 3.0
09:11:57, 809, 155, 92541, 9.55, 318.00, 22.50, 52.20,  ,  ,  , 3.1
09:11:58, 813, 159, 92502, 10.50, 320.40, 22.47, 52.15,  , 36.474932, -5.273345, 3.2
09:11:59, 816, 162, 92470, 10.50, 309.50, 22.45, 52.20,  ,  ,  , 3.1
09:12:00, 819, 165, 92440, 11.30, 318.70, 22.41, 52.25,  ,  ,  , 3.0
09:12:01, 821, 167, 92410, 9.70, 313.60, 22.39, 52.35,  , 36.475128, -5.273605, 2.9
09:12:03, 826, 172, 92357, 11.00, 302.30, 22.34, 52.40,  ,  ,  , 2.9
09:12:04, 829, 175, 92330, 10.50, 306.00, 22.31, 52.40,  , 36.475288, -5.273907, 3.0
09:12:05, 831, 177, 92304, 10.05, 307.90, 22.28, 52.40,  ,  ,  , 3.0
09:12:06, 834, 180, 92279, 10.05, 302.20, 22.26, 52.40,  ,  ,  , 3.0
09:12:07, 836, 182, 92254, 9.70, 308.30, 22.26, 52.35,  , 36.475447, -5.274173, 2.9
09:12:08, 839, 185, 92227, 9.05, 312.10, 22.23, 52.35,  ,  ,  , 2.8
09:12:09, 841, 187, 92201, 10.00, 310.20, 22.21, 52.35,  ,  ,  , 2.7
09:12:10, 844, 190, 92176, 10.35, 310.00, 22.20, 52.35,  , 36.475623, -5.274432, 2.6
09:12:11, 846, 192, 92152, 10.85, 312.30, 22.18, 52.35,  ,  ,  , 2.5
09:12:12, 848, 194, 92128, 10.50, 308.20, 22.17, 52.35,  ,  ,  , 2.5
09:12:13, 850, 196, 92104, 11.55, 312.40, 22.16, 52.40, 30.75, 36.475813, -5.274712, 2.5
09:12:14, 853, 199, 92081, 10.30, 308.50, 22.13, 52.40,  ,  ,  , 2.4
09:12:15, 855, 201, 92058, 11.10, 316.60, 22.11, 52.45,  ,  ,  , 2.4
09:12:16, 857, 203, 92036, 10.30, 314.00, 22.08, 52.50,  , 36.476015, -5.274970, 2.3
09:12:18, 860, 206, 91999, 11.45, 309.40, 22.03, 52.60,  ,  ,  , 2.2
09:12:19, 862, 208, 91982, 10.30, 311.00, 22.00, 52.65,  , 36.476205, -5.275252, 2.1
09:12:21, 866, 212, 91943, 10.95, 314.50, 21.96, 52.75,  ,  ,  , 2.1
09:12:22, 867, 213, 91924, 11.45, 306.70, 21.95, 52.80,  , 36.476398, -5.275542, 2.0
09:12:24, 871, 217, 91889, 11.20, 313.20, 21.93, 52.85,  ,  ,  , 1.9
09:12:25, 872, 218, 91872, 11.00, 316.70, 21.91, 52.90,  , 36.476617, -5.275815, 1.9
09:12:27, 875, 221, 91843, 10.90, 310.80, 21.89, 52.95,  ,  ,  , 1.7
09:12:28, 876, 222, 91830, 10.70, 313.90, 21.89, 53.00,  , 36.476817, -5.276085, 1.6
09:12:30, 881, 227, 91787, 11.70, 311.00, 21.89, 53.00,  ,  ,  , 1.7
09:12:31, 883, 229, 91766, 12.15, 313.50, 21.88, 53.05,  , 36.477028, -5.276373, 1.7
09:12:33, 887, 233, 91714, 11.75, 316.80, 21.85, 53.10,  ,  ,  , 1.8
09:12:34, 890, 236, 91688, 11.05, 312.90, 21.83, 53.10,  , 36.477243, -5.276643, 1.9
09:12:36, 894, 240, 91641, 10.25, 313.60, 21.76, 53.20,  ,  ,  , 2.0
09:12:37, 897, 243, 91618, 11.80, 312.20, 21.76, 53.20,  , 36.477452, -5.276915, 2.0
09:12:38, 899, 245, 91591, 11.65, 317.60, 21.74, 53.20,  ,  ,  , 2.0
09:12:39, 902, 248, 91564, 11.35, 317.20, 21.71, 53.20,  ,  ,  , 2.1
09:12:40, 904, 250, 91538, 9.80, 315.90, 21.69, 53.25, 30.75, 36.477667, -5.277160, 2.2
09:12:41, 906, 252, 91518,  ,  , 21.67, 53.30,  ,  ,  , 2.3
09:12:42, 908, 254, 91499,  ,  , 21.65, 53.35,  ,  ,  , 2.3
09:12:43, 910, 256, 91480,  ,  , 21.64, 53.40,  ,  ,  , 2.3
09:12:44, 911, 257, 91464, 10.60, 316.20, 21.61, 53.45,  ,  ,  , 2.2
09:12:45, 913, 259, 91449, 11.00, 320.50, 21.59, 53.50,  ,  ,  , 2.1
09:12:46, 914, 260, 91434, 10.25, 312.60, 21.56, 53.55,  , 36.478080, -5.277628, 2.0
09:12:47, 915, 261, 91421,  ,  , 21.54, 53.60,  ,  ,  , 1.9
09:12:48, 917, 263, 91408,  ,  , 21.53, 53.65,  ,  ,  , 1.8
09:12:49, 918, 264, 91396,  ,  , 21.52, 53.70,  ,  ,  , 1.8
09:12:50, 919, 265, 91382, 10.65, 319.50, 21.50, 53.75,  ,  ,  , 1.7
09:12:51, 920, 266, 91369, 9.35, 323.70, 21.47, 53.80,  ,  ,  , 1.6
09:12:52, 922, 268, 91356, 11.45, 320.20, 21.46, 53.80,  , 36.478488, -5.278082, 1.4
09:12:53, 923, 269, 91340, 9.80, 311.00, 21.44, 53.85,  ,  ,  , 1.4
09:12:54, 925, 271, 91324, 9.15, 318.10, 21.41, 53.90,  ,  ,  , 1.4
09:12:55, 926, 272, 91308, 9.95, 316.20, 21.40, 53.95,  , 36.478673, -5.278310, 1.4
09:12:56, 927, 273, 91296, 10.15, 316.50, 21.38, 54.05,  ,  ,  , 1.3
09:12:57, 928, 274, 91285, 10.75, 315.10, 21.36, 54.10,  ,  ,  , 1.3
09:12:58, 929, 275, 91274, 10.05, 323.80, 21.35, 54.15,  , 36.478880, -5.278542, 1.3
09:12:59, 931, 277, 91261, 10.30, 316.90, 21.32, 54.15,  ,  ,  , 1.3
09:13:00, 932, 278, 91248, 10.30, 316.90, 21.31, 54.20,  ,  ,  , 1.3
09:13:01, 933, 279, 91236, 10.70, 317.70, 21.30, 54.25,  , 36.479085, -5.278780, 1.3
09:13:03, 935, 281, 91212, 10.65, 318.60, 21.29, 54.30,  ,  ,  , 1.3
09:13:04, 936, 282, 91200, 9.95, 317.80, 21.27, 54.35,  , 36.479287, -5.279015, 1.2
09:13:05, 937, 283, 91189,  ,  , 21.26, 54.40,  ,  ,  , 1.2
09:13:06, 938, 284, 91179,  ,  , 21.23, 54.40,  ,  ,  , 1.1
09:13:07, 939, 285, 91170,  ,  , 21.20, 54.45, 30.75,  ,  , 1.1
09:13:08, 940, 286, 91157, 10.95, 314.80, 21.15, 54.50,  ,  ,  , 1.1
09:13:09, 942, 288, 91144, 10.65, 319.10, 21.15, 54.55,  ,  ,  , 1.1
09:13:10, 943, 289, 91132, 10.55, 308.50, 21.15, 54.60,  , 36.479677, -5.279518, 1.1
09:13:11, 943, 289, 91127, 9.70, 313.50, 21.13, 54.65,  ,  ,  , 1.1
09:13:12, 944, 290, 91122, 11.10, 312.00, 21.13, 54.65,  ,  ,  , 1.0
09:13:13, 944, 290, 91118, 9.15, 306.50, 21.13, 54.70,  , 36.479855, -5.279775, 1.0
09:13:14, 945, 291, 91112, 9.15, 306.50, 21.13, 54.70,  ,  ,  , 0.9
09:13:15, 945, 291, 91106, 10.45, 306.00, 21.12, 54.70,  ,  ,  , 0.8
09:13:16, 946, 292, 91100, 10.45, 316.40, 21.12, 54.75,  , 36.480038, -5.280042, 0.8
09:13:17, 946, 292, 91097, 10.45, 305.50, 21.12, 54.80,  ,  ,  , 0.7
09:13:18, 946, 292, 91094, 9.90, 314.90, 21.12, 54.85,  ,  ,  , 0.7
09:13:19, 947, 293, 91092, 11.05, 310.30, 21.12, 54.90,  , 36.480222, -5.280303, 0.6
09:13:21, 948, 294, 91082, 10.80, 312.50, 21.08, 54.95,  ,  ,  , 0.5
09:13:22, 948, 294, 91078, 9.20, 312.90, 21.08, 54.95,  , 36.480408, -5.280548, 0.4
09:13:23, 948, 294, 91083, 9.25, 312.90, 21.08, 54.95,  ,  ,  , 0.4
09:13:24, 947, 293, 91088, 9.80, 310.90, 21.10, 54.95,  ,  ,  , 0.3
09:13:25, 947, 293, 91094, 10.35, 312.80, 21.12, 54.90,  , 36.480532, -5.280715, 0.2
09:13:26, 946, 292, 91095, 10.35, 312.80, 21.12, 54.85,  ,  ,  , 0.1
09:13:27, 946, 292, 91097, 8.35, 315.20, 21.12, 54.80,  ,  ,  , 0.1
09:13:28, 946, 292, 91100, 10.45, 320.10, 21.13, 54.75,  , 36.480727, -5.280952, 0
09:13:29, 946, 292, 91104,  ,  , 21.13, 54.70,  ,  ,  , 0
09:13:30, 945, 291, 91109,  ,  , 21.13, 54.65,  ,  ,  , -0.1
09:13:31, 945, 291, 91114,  ,  , 21.13, 54.60,  ,  ,  , -0.1
09:13:33, 943, 289, 91127, 11.20, 309.40, 21.15, 54.60,  ,  ,  , -0.4
09:13:34, 943, 289, 91134, 9.30, 318.00, 21.17, 54.55, 30.75, 36.481160, -5.281535, -0.4
09:13:35, 942, 288, 91144, 9.30, 318.00, 21.20, 54.45,  ,  ,  , -0.5
09:13:36, 941, 287, 91155, 9.35, 316.20, 21.22, 54.45,  ,  ,  , -0.5
09:13:37, 940, 286, 91166, 11.10, 318.00, 21.24, 54.35,  , 36.481293, -5.281693, -0.6
09:13:38, 938, 284, 91184, 11.15, 318.00, 21.26, 54.30,  ,  ,  , -0.7
09:13:39, 936, 282, 91202, 11.05, 323.40, 21.28, 54.25,  ,  ,  , -0.8
09:13:40, 935, 281, 91220, 9.65, 307.00, 21.32, 54.15,  , 36.481547, -5.282002, -1.0
09:13:41, 933, 279, 91236,  ,  , 21.35, 53.95,  ,  ,  , -1.0
09:13:42, 931, 277, 91253,  ,  , 21.38, 53.90,  ,  ,  , -1.1
09:13:43, 930, 276, 91270,  ,  , 21.40, 53.80,  ,  ,  , -1.2
09:13:45, 927, 273, 91301, 8.55, 314.70, 21.44, 53.70,  ,  ,  , -1.3
09:13:46, 925, 271, 91318, 10.55, 318.90, 21.46, 53.60,  , 36.481910, -5.282457, -1.4
09:13:47, 924, 270, 91331, 10.55, 318.90, 21.50, 53.55,  ,  ,  , -1.5
09:13:48, 923, 269, 91343, 8.80, 321.20, 21.52, 53.45,  ,  ,  , -1.5
09:13:49, 922, 268, 91356, 8.15, 317.60, 21.53, 53.40,  , 36.482025, -5.282583, -1.5
09:13:50, 921, 267, 91363, 7.95, 327.20, 21.55, 53.40,  ,  ,  , -1.4
09:13:51, 920, 266, 91371, 9.85, 318.10, 21.57, 53.30,  ,  ,  , -1.4
09:13:52, 919, 265, 91380, 9.85, 318.90, 21.59, 53.25,  , 36.482215, -5.282773, -1.3
09:13:53, 918, 264, 91388, 8.50, 316.50, 21.61, 53.15,  ,  ,  , -1.2
09:13:54, 918, 264, 91397, 10.05, 319.50, 21.65, 53.10,  ,  ,  , -1.1
09:13:55, 917, 263, 91406, 9.75, 324.00, 21.68, 53.05,  , 36.482480, -5.283052, -1.1
09:13:56, 915, 261, 91425, 9.75, 324.00, 21.71, 52.90,  ,  ,  , -1.1
09:13:57, 913, 259, 91443, 10.60, 318.30, 21.75, 52.75,  ,  ,  , -1.1
09:13:58, 911, 257, 91462, 10.15, 312.80, 21.80, 52.55,  , 36.482683, -5.283290, -1.1
09:13:59, 909, 255, 91483, 10.60, 322.60, 21.85, 52.35,  ,  ,  , -1.2
09:14:00, 907, 253, 91505, 11.50, 314.50, 21.89, 52.15,  ,  ,  , -1.3
09:14:01, 905, 251, 91528, 8.65, 321.30, 21.95, 52.00, 30.75, 36.482892, -5.283515, -1.4
09:14:03, 901, 247, 91573, 9.05, 325.10, 21.98, 51.95,  ,  ,  , -1.6
09:14:04, 899, 245, 91596, 9.05, 313.10, 22.00, 51.90,  , 36.483087, -5.283717, -1.7
09:14:05, 897, 243, 91614,  ,  , 22.02, 51.80,  ,  ,  , -1.8
09:14:06, 895, 241, 91633,  ,  , 22.02, 51.90,  ,  ,  , -1.9
09:14:07, 893, 239, 91652,  ,  , 22.00, 52.05,  ,  ,  , -1.9
09:14:08, 891, 237, 91679, 9.20, 318.60, 21.97, 52.20,  ,  ,  , -2.0
09:14:09, 888, 234, 91707, 9.20, 318.60, 21.94, 52.35,  ,  ,  , -2.1
09:14:10, 885, 231, 91736, 8.30, 318.40, 21.93, 52.45,  , 36.483410, -5.284045, -2.1
09:14:11, 884, 230, 91752, 9.30, 317.40, 21.94, 52.45,  ,  ,  , -2.1
09:14:12, 882, 228, 91768, 9.30, 317.40, 21.98, 52.35,  ,  ,  , -2.1
09:14:13, 881, 227, 91784, 7.05, 308.80, 22.08, 51.95,  , 36.483583, -5.284243, -2.0
09:14:14, 879, 225, 91800, 8.45, 317.10, 22.18, 51.45,  ,  ,  , -2.0
09:14:15, 878, 224, 91818, 6.20, 311.60, 22.28, 50.95,  ,  ,  , -2.0
09:14:16, 876, 222, 91836, 8.95, 314.10, 22.36, 50.60,  , 36.483727, -5.284427, -1.9
09:14:17, 874, 220, 91857, 8.95, 314.10, 22.46, 50.30,  ,  ,  , -1.9
09:14:18, 872, 218, 91878, 9.10, 309.00, 22.55, 50.05,  ,  ,  , -1.9
09:14:19, 870, 216, 91900, 8.35, 336.30, 22.62, 49.75,  , 36.483968, -5.284638, -2.0
09:14:21, 867, 213, 91929, 7.40, 324.80, 22.74, 49.25,  ,  ,  , -1.8
09:14:22, 866, 212, 91944, 7.15, 329.00, 22.79, 49.00,  , 36.484138, -5.284757, -1.7
09:14:23, 864, 210, 91955, 6.55, 333.90, 22.88, 48.70,  ,  ,  , -1.6
09:14:24, 863, 209, 91966, 6.85, 320.80, 22.97, 48.25,  ,  ,  , -1.6
09:14:25, 862, 208, 91978, 6.35, 328.80, 23.02, 47.90,  , 36.484287, -5.284875, -1.5
09:14:26, 862, 208, 91985,  ,  , 23.10, 47.55,  ,  ,  , -1.5
09:14:27, 861, 207, 91993,  ,  , 23.20, 47.10,  ,  ,  , -1.4
09:14:28, 860, 206, 92002,  ,  , 23.30, 46.70, 30.75,  ,  , -1.3
09:14:29, 859, 205, 92014,  ,  , 23.38, 46.40,  ,  ,  , -1.3
09:14:30, 858, 204, 92027,  ,  , 23.46, 46.10,  ,  ,  , -1.2
09:14:31, 856, 202, 92040,  ,  , 23.54, 45.75,  ,  ,  , -1.2
09:14:32, 856, 202, 92049, 6.75, 326.40, 23.61, 45.50,  ,  ,  , -1.1
09:14:33, 855, 201, 92058, 6.75, 326.40, 23.68, 45.25,  ,  ,  , -1.0
09:14:34, 854, 200, 92068, 6.60, 330.20, 23.75, 44.95,  , 36.484683, -5.285190, -1.0
09:14:35, 853, 199, 92073, 6.60, 330.20, 23.81, 44.70,  ,  ,  , -0.9
09:14:36, 853, 199, 92078, 5.20, 332.80, 23.88, 44.50,  ,  ,  , -0.9
09:14:37, 852, 198, 92084, 7.05, 338.30, 23.95, 44.30,  , 36.484835, -5.285285, -0.8
09:14:38, 851, 197, 92095, 5.60, 323.20, 23.97, 44.05,  ,  ,  , -0.9
09:14:39, 850, 196, 92107, 5.60, 323.20, 24.05, 43.80,  ,  ,  , -0.9
09:14:40, 849, 195, 92120, 5.20, 319.00, 24.09, 43.60,  , 36.484983, -5.285387, -0.9
09:14:41, 848, 194, 92129, 5.20, 319.00, 24.15, 43.35,  ,  ,  , -0.9
09:14:42, 847, 193, 92138, 5.20, 319.00, 24.19, 43.15,  ,  ,  , -0.9
09:14:43, 846, 192, 92148, 6.30, 342.70, 24.23, 43.00,  , 36.485127, -5.285472, -0.9
09:14:45, 845, 191, 92160, 6.30, 342.70, 24.26, 42.90,  ,  ,  , -0.9
09:14:46, 844, 190, 92172, 4.40, 331.50, 24.30, 42.80,  ,  ,  , -0.9
09:14:47, 843, 189, 92184, 6.55, 312.80, 24.32, 42.70,  , 36.485250, -5.285575, -0.9
09:14:48, 842, 188, 92194, 6.55, 312.80, 24.38, 42.50,  ,  ,  , -0.9
09:14:49, 841, 187, 92200, 6.05, 349.30, 24.40, 42.45,  , 36.485380, -5.285667, -0.9
09:14:51, 840, 186, 92209, 5.85, 346.30, 24.41, 42.40,  ,  ,  , -0.8
09:14:52, 840, 186, 92214, 4.40, 336.20, 24.42, 42.35,  , 36.485568, -5.285740, -0.8
09:14:54, 838, 184, 92239, 6.95, 341.20, 24.50, 42.15,  ,  ,  , -0.8
09:14:55, 836, 182, 92252, 4.60, 339.80, 24.53, 41.95, 31.25, 36.485708, -5.285817, -0.8
09:14:56, 836, 182, 92261,  ,  , 24.56, 41.85,  ,  ,  , -0.8
09:14:57, 835, 181, 92270,  ,  , 24.58, 41.75,  ,  ,  , -0.8
09:14:58, 834, 180, 92280,  ,  , 24.62, 41.60,  ,  ,  , -0.8
09:14:59, 833, 179, 92284,  ,  , 24.65, 41.55,  ,  ,  , -0.7
09:15:00, 833, 179, 92289,  ,  , 24.67, 41.45,  ,  ,  , -0.7
09:15:01, 832, 178, 92294,  ,  , 24.72, 41.30,  ,  ,  , -0.7
09:15:04, 831, 177, 92312, 4.75, 314.30, 24.83, 41.00,  , 36.486040, -5.286092, -0.7
09:15:06, 831, 177, 92313, 3.95, 310.00, 24.87,  ,  ,  ,  , -0.7
09:15:07, 831, 177, 92314, 4.80, 321.70, 24.87, 40.90,  , 36.486130, -5.286183, -0.5
09:15:09, 830, 176, 92315, 5.05, 318.10, 24.90, 40.80,  ,  ,  , -0.4
09:15:10, 830, 176, 92316, 4.45, 328.20, 24.91, 40.75,  , 36.486228, -5.286278, -0.3
09:15:11, 831, 177, 92310, 4.65, 325.30, 24.92, 40.70,  ,  ,  , -0.2
09:15:12, 831, 177, 92305, 4.65, 325.30, 24.92, 40.70,  ,  ,  , -0.2
09:15:13, 832, 178, 92300, 4.45, 336.20, 24.92, 40.65,  , 36.486292, -5.286328, -0.1
09:15:14, 832, 178, 92299, 3.05, 335.20, 24.92, 40.60,  ,  ,  , 0
09:15:15, 832, 178, 92298, 3.65, 319.10, 24.93, 40.60,  ,  ,  , 0
09:15:16, 832, 178, 92298, 3.45, 330.10, 24.93, 40.55,  , 36.486393, -5.286410, 0.1
09:15:17, 832, 178, 92293,  ,  , 24.94, 40.55,  ,  ,  , 0.1
09:15:18, 833, 179, 92289,  ,  , 24.94, 40.55,  ,  ,  , 0.2
09:15:19, 833, 179, 92286,  ,  , 24.95, 40.50,  ,  ,  , 0.2
09:15:20, 834, 180, 92280, 3.45, 345.20, 24.94, 40.50,  ,  ,  , 0.2
09:15:21, 834, 180, 92274, 4.90, 337.10, 24.95, 40.50,  ,  ,  , 0.3
09:15:22, 835, 181, 92268, 1.95, 314.10, 24.95, 40.45, 31.75, 36.486508, -5.286502, 0.3
09:15:23, 836, 182, 92261, 2.00, 314.10, 24.96, 40.35,  ,  ,  , 0.4
09:15:24, 836, 182, 92254, 2.45, 321.40, 24.97, 40.35,  ,  ,  , 0.4
09:15:25, 837, 183, 92248, 4.15, 322.60, 24.97, 40.35,  , 36.486615, -5.286592, 0.4
09:15:26, 838, 184, 92231, 3.05, 325.90, 24.98, 40.35,  ,  ,  , 0.5
09:15:27, 840, 186, 92214, 4.05, 346.00, 24.99, 40.30,  ,  ,  , 0.7
09:15:28, 842, 188, 92198, 4.10, 330.80, 24.98, 40.30,  , 36.486705, -5.286650, 0.8
09:15:29, 844, 190, 92175,  ,  , 24.97, 40.25,  ,  ,  , 0.9
09:15:30, 846, 192, 92153,  ,  , 24.98, 40.25,  ,  ,  , 1.1
09:15:31, 848, 194, 92132,  ,  , 24.97, 40.25,  ,  ,  , 1.2
09:15:33, 851, 197, 92101, 1.15, 5.20, 24.94, 40.20,  ,  ,  , 1.4
09:15:34, 852, 198, 92086, 3.90, 32.80, 24.94, 40.20,  , 36.486795, -5.286675, 1.4
09:15:35, 853, 199, 92076, 0.20, 32.80, 24.93, 40.20,  ,  ,  , 1.5
09:15:36, 854, 200, 92067, 0.20, 32.80, 24.93, 40.20,  ,  ,  , 1.5
09:15:37, 855, 201, 92058, 0.10, 32.80, 24.92, 40.20,  , 36.486828, -5.286663, 1.5
09:15:38, 856, 202, 92046,  ,  , 24.92, 40.25,  ,  ,  , 1.5
09:15:39, 857, 203, 92034,  ,  , 24.91, 40.25,  ,  ,  , 1.4
09:15:40, 858, 204, 92022,  ,  , 24.90, 40.25,  ,  ,  , 1.4
09:15:41, 860, 206, 92007,  ,  , 24.87, 40.30,  ,  ,  , 1.4
09:15:42, 861, 207, 91992,  ,  , 24.87, 40.30,  ,  ,  , 1.3
09:15:43, 862, 208, 91978,  ,  , 24.86, 40.35,  ,  ,  , 1.3
09:15:44, 863, 209, 91969, 0.10, 311.80, 24.84, 40.40,  ,  ,  , 1.2
09:15:45, 864, 210, 91960, 0.15, 311.80, 24.83, 40.40,  ,  ,  , 1.2
09:15:46, 865, 211, 91952, 0.10, 311.80, 24.81, 40.40,  , 36.486870, -5.286668, 1.1
09:15:47, 866, 212, 91944, 0.05, 311.80, 24.79, 40.40,  ,  ,  , 1.0
09:15:48, 866, 212, 91937, 0.00, 311.80, 24.78, 40.45,  ,  ,  , 1.0
09:15:49, 867, 213, 91930, 0.05, 311.80, 24.78, 40.45, 32.00, 36.486872, -5.286658, 1.0
09:15:50, 868, 214, 91919,  ,  , 24.78, 40.50,  ,  ,  , 1.0
