UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
08:11:18, 371, 112, 97467, 6.90, 310.10, 25.96, 47.65,  ,  ,  , 2.3
08:11:19, 373, 114, 97444, 8.60, 309.30, 25.96, 47.70,  , 36.454003, -5.224405, 2.2
08:11:21, 378, 119, 97386, 7.25, 294.30, 26.02, 47.75,  ,  ,  , 2.3
08:11:22, 381, 122, 97358, 5.70, 309.30, 26.02, 47.70,  , 36.454087, -5.224597, 2.3
08:11:23, 384, 125, 97324, 7.80, 294.80, 26.02, 47.70,  ,  ,  , 2.3
08:11:24, 387, 128, 97293, 5.55, 306.00, 26.02, 47.65,  ,  ,  , 2.3
08:11:25, 390, 131, 97262, 7.20, 300.90, 26.02, 47.60,  , 36.454185, -5.224787, 2.3
08:11:26, 392, 133, 97239, 6.90, 304.30, 26.02, 47.50,  ,  ,  , 2.3
08:11:27, 394, 135, 97215, 5.80, 289.30, 26.02, 47.50,  ,  ,  , 2.4
08:11:28, 396, 137, 97192, 7.45, 304.90, 26.02, 47.45, 31.50, 36.454273, -5.224977, 2.4
08:11:29, 398, 139, 97168, 6.75, 304.80, 26.02, 47.40,  ,  ,  , 2.4
08:11:30, 401, 142, 97144, 6.30, 297.80, 26.02, 47.40,  ,  ,  , 2.4
08:11:31, 403, 144, 97120, 6.80, 315.00, 26.02, 47.35,  , 36.454372, -5.225163, 2.4
08:11:32, 405, 146, 97097, 7.55, 293.50, 26.02, 47.35,  ,  ,  , 2.4
08:11:33, 407, 148, 97075, 6.45, 306.30, 26.02, 47.35,  ,  ,  , 2.4
08:11:34, 409, 150, 97054, 6.35, 297.00, 26.02, 47.35,  , 36.454463, -5.225362, 2.3
08:11:35, 411, 152, 97030, 8.30, 301.50, 26.02, 47.35,  ,  ,  , 2.3
08:11:36, 413, 154, 97006, 5.90, 310.10, 26.01, 47.35,  ,  ,  , 2.2
08:11:37, 415, 156, 96982, 8.20, 305.30, 25.97, 47.40,  , 36.454578, -5.225562, 2.2
08:11:38, 418, 159, 96956, 6.85, 306.00, 25.95, 47.40,  ,  ,  , 2.2
08:11:39, 420, 161, 96931, 8.20, 296.60, 25.93, 47.40,  ,  ,  , 2.2
08:11:40, 422, 163, 96906, 7.45, 306.90, 25.90, 47.45,  , 36.454683, -5.225778, 2.2
08:11:41, 424, 165, 96881, 7.15, 298.00, 25.84, 47.45,  ,  ,  , 2.2
08:11:42, 427, 168, 96856, 8.05, 309.30, 25.82, 47.55,  ,  ,  , 2.2
08:11:43, 429, 170, 96832, 5.75, 297.40, 25.75, 47.55,  , 36.454790, -5.225978, 2.2
08:11:44, 432, 173, 96803, 8.20, 306.70, 25.73, 47.60,  ,  ,  , 2.2
08:11:45, 434, 175, 96775, 6.00, 301.00, 25.68, 47.70,  ,  ,  , 2.3
08:11:46, 437, 178, 96748, 8.25, 299.80, 25.67, 47.75,  , 36.454895, -5.226177, 2.3
08:11:48, 442, 183, 96693, 7.15, 296.40, 25.63, 47.75,  ,  ,  , 2.4
08:11:49, 444, 185, 96666, 7.90, 310.70, 25.63, 47.80,  , 36.455000, -5.226370, 2.4
08:11:51, 449, 190, 96614, 7.60, 312.50, 25.57, 47.90,  ,  ,  , 2.4
08:11:52, 451, 192, 96588, 5.80, 296.50, 25.54, 47.95,  , 36.455100, -5.226555, 2.4
08:11:54, 456, 197, 96540, 6.95, 305.40, 25.50, 48.00,  ,  ,  , 2.4
08:11:55, 458, 199, 96516, 7.45, 297.50, 25.46, 48.05, 31.75, 36.455213, -5.226755, 2.4
08:11:57, 462, 203, 96473, 6.10, 304.70, 25.41, 48.15,  ,  ,  , 2.3
08:11:58, 464, 205, 96452, 6.65, 316.40, 25.37, 48.20,  , 36.455335, -5.226918, 2.3
08:12:00, 468, 209, 96404, 8.00, 313.30, 25.34, 48.40,  ,  ,  , 2.3
08:12:01, 470, 211, 96380, 5.70, 310.70, 25.29, 48.40,  , 36.455457, -5.227090, 2.2
08:12:03, 475, 216, 96333, 6.95, 316.60, 25.22, 48.55,  ,  ,  , 2.1
08:12:04, 477, 218, 96310, 6.40, 302.00, 25.19, 48.60,  , 36.455583, -5.227262, 2.1
08:12:07, 483, 224, 96240, 8.10, 313.50, 25.11, 48.80,  , 36.455715, -5.227437, 2.1
08:12:09, 488, 229, 96186, 7.00, 297.80, 25.06, 48.95,  ,  ,  , 2.2
08:12:10, 490, 231, 96160, 7.85, 314.80, 25.04, 49.00,  , 36.455837, -5.227628, 2.2
08:12:11, 493, 234, 96133, 7.10, 313.40, 25.01, 49.05,  ,  ,  , 2.2
08:12:12, 495, 236, 96106, 7.60, 300.20, 25.02, 49.10,  ,  ,  , 2.3
08:12:13, 498, 239, 96080, 6.55, 316.70, 25.01, 49.15,  , 36.455958, -5.227818, 2.3
08:12:14, 500, 241, 96055, 8.10, 307.20, 24.99, 49.20,  ,  ,  , 2.3
08:12:15, 502, 243, 96030, 7.20, 314.00, 24.99, 49.20,  ,  ,  , 2.3
08:12:16, 505, 246, 96006, 6.40, 306.00, 24.98, 49.20,  , 36.456087, -5.228000, 2.3
08:12:17, 507, 248, 95979,  ,  , 24.96, 49.20,  ,  ,  , 2.3
08:12:18, 509, 250, 95953,  ,  , 24.93, 49.20,  ,  ,  , 2.3
08:12:19, 512, 253, 95928,  ,  , 24.93, 49.25,  ,  ,  , 2.4
08:12:20, 514, 255, 95901, 6.35, 314.70, 24.89, 49.30,  ,  ,  , 2.4
08:12:21, 517, 258, 95874, 7.35, 312.00, 24.84, 49.35,  ,  ,  , 2.4
08:12:22, 519, 260, 95848, 7.75, 314.50, 24.81, 49.40, 31.75, 36.456337, -5.228337, 2.4
08:12:23, 522, 263, 95821, 6.05, 310.10, 24.80, 49.40,  ,  ,  , 2.4
08:12:24, 524, 265, 95794, 6.45, 313.00, 24.76, 49.50,  ,  ,  , 2.4
08:12:25, 526, 267, 95768, 5.90, 302.00, 24.74, 49.55,  , 36.456447, -5.228495, 2.4
08:12:26, 529, 270, 95739, 7.05, 321.30, 24.69, 49.60,  ,  ,  , 2.4
08:12:27, 532, 273, 95710, 5.90, 306.50, 24.67, 49.65,  ,  ,  , 2.4
08:12:28, 534, 275, 95682, 5.90, 310.00, 24.65, 49.70,  , 36.456555, -5.228650, 2.5
08:12:29, 537, 278, 95654, 6.80, 313.90, 24.63, 49.75,  ,  ,  , 2.5
08:12:30, 539, 280, 95626, 5.70, 297.40, 24.58, 49.80,  ,  ,  , 2.5
08:12:31, 542, 283, 95598, 5.10, 329.40, 24.56, 49.85,  , 36.456665, -5.228783, 2.5
08:12:32, 544, 285, 95579, 5.95, 324.40, 24.55, 49.85,  ,  ,  , 2.5
08:12:33, 546, 287, 95560, 5.25, 298.30, 24.54, 49.85,  ,  ,  , 2.4
08:12:34, 547, 288, 95542, 6.35, 331.10, 24.53, 49.90,  , 36.456777, -5.228910, 2.4
08:12:35, 550, 291, 95516, 5.60, 311.90, 24.52, 49.90,  ,  ,  , 2.4
08:12:36, 552, 293, 95491, 5.45, 320.50, 24.50, 49.90,  ,  ,  , 2.3
08:12:37, 554, 295, 95466, 5.45, 323.50, 24.48, 49.95,  , 36.456880, -5.229027, 2.3
08:12:38, 557, 298, 95440, 4.50, 312.10, 24.48, 50.00,  ,  ,  , 2.3
08:12:39, 559, 300, 95414, 6.55, 312.30, 24.47, 49.95,  ,  ,  , 2.3
08:12:40, 561, 302, 95388, 5.55, 304.50, 24.46, 50.00,  , 36.456978, -5.229170, 2.3
08:12:41, 563, 304, 95368, 4.70, 314.30, 24.46, 50.05,  ,  ,  , 2.2
08:12:42, 565, 306, 95349, 4.70, 318.50, 24.43, 50.15,  ,  ,  , 2.1
08:12:43, 567, 308, 95330, 4.80, 317.70, 24.39, 50.20,  , 36.457075, -5.229282, 2.1
08:12:44, 570, 311, 95300, 4.75, 317.70, 24.38, 50.25,  ,  ,  , 2.1
08:12:45, 572, 313, 95272, 4.25, 318.00, 24.33, 50.30,  ,  ,  , 2.2
08:12:46, 575, 316, 95244, 6.85, 310.70, 24.31, 50.35,  , 36.457170, -5.229403, 2.3
08:12:47, 578, 319, 95213, 3.80, 319.30, 24.28, 50.35,  ,  ,  , 2.3
08:12:48, 580, 321, 95182, 3.65, 328.30, 24.23, 50.40,  ,  ,  , 2.4
08:12:49, 583, 324, 95152, 5.60, 318.40, 24.20, 50.45, 31.50, 36.457262, -5.229495, 2.4
08:12:51, 589, 330, 95086, 6.10, 311.60, 24.20, 50.55,  ,  ,  , 2.5
08:12:52, 592, 333, 95054, 4.35, 321.70, 24.15, 50.60,  , 36.457357, -5.229605, 2.6
08:12:53, 596, 337, 95017, 4.00, 318.10, 24.15, 50.65,  ,  ,  , 2.7
08:12:54, 599, 340, 94980, 4.45, 321.00, 24.15, 50.65,  ,  ,  , 2.8
08:12:55, 603, 344, 94944, 4.60, 319.40, 24.15, 50.60,  , 36.457437, -5.229700, 3.0
08:12:56, 606, 347, 94910, 3.45, 298.10, 24.15, 50.60,  ,  ,  , 3.0
08:12:57, 609, 350, 94876, 5.10, 331.50, 24.16, 50.60,  ,  ,  , 3.0
08:12:58, 612, 353, 94842, 3.00, 325.80, 24.13, 50.55,  , 36.457528, -5.229778, 3.1
08:12:59, 615, 356, 94807, 4.40, 324.50, 24.11, 50.55,  ,  ,  , 3.1
08:13:00, 618, 359, 94772, 2.95, 332.90, 24.10, 50.55,  ,  ,  , 3.2
08:13:01, 622, 363, 94738, 2.75, 347.20, 24.07, 50.60,  , 36.457607, -5.229828, 3.2
08:13:02, 625, 366, 94703, 4.50, 322.50, 24.07, 50.60,  ,  ,  , 3.2
08:13:03, 628, 369, 94669, 3.70, 318.10, 24.05, 50.65,  ,  ,  , 3.2
08:13:04, 631, 372, 94636, 4.05, 316.10, 24.03, 50.65,  , 36.457685, -5.229908, 3.2
08:13:06, 638, 379, 94566, 3.55, 306.90, 24.01, 50.65,  ,  ,  , 3.2
08:13:07, 641, 382, 94532, 4.50, 338.40, 23.98, 50.70,  , 36.457757, -5.229977, 3.2
08:13:08, 644, 385, 94495, 2.30, 291.90, 23.96, 50.70,  ,  ,  , 3.2
08:13:09, 647, 388, 94460, 3.85, 325.10, 23.97, 50.80,  ,  ,  , 3.2
08:13:10, 651, 392, 94426, 3.70, 328.10, 23.96, 50.75,  , 36.457822, -5.230053, 3.2
08:13:11, 654, 395, 94393, 3.70, 290.90, 23.96, 50.80,  ,  ,  , 3.2
08:13:12, 657, 398, 94359, 3.70, 331.70, 23.95, 50.75,  ,  ,  , 3.2
08:13:13, 660, 401, 94326, 4.60, 291.10, 23.93, 50.80,  , 36.457890, -5.230147, 3.2
08:13:15, 666, 407, 94264, 4.30, 294.20, 23.88, 50.85,  ,  ,  , 3.1
08:13:16, 668, 409, 94234, 3.15, 300.90, 23.83, 50.90, 31.25, 36.457948, -5.230258, 3.1
08:13:17, 672, 413, 94196, 5.60, 303.30, 23.82, 51.00,  ,  ,  , 3.1
08:13:18, 675, 416, 94160, 3.75, 288.80, 23.77, 51.00,  ,  ,  , 3.1
08:13:19, 679, 420, 94124, 5.80, 298.30, 23.74, 51.10,  , 36.457998, -5.230405, 3.1
08:13:20, 682, 423, 94084, 4.50, 275.20, 23.71, 51.15,  ,  ,  , 3.2
08:13:21, 686, 427, 94045, 4.60, 304.60, 23.67, 51.20,  ,  ,  , 3.2
08:13:22, 690, 431, 94006, 4.55, 273.10, 23.67, 51.30,  , 36.458030, -5.230540, 3.3
08:13:23, 693, 434, 93975, 3.20, 287.60, 23.62, 51.35,  ,  ,  , 3.2
08:13:24, 696, 437, 93943, 6.15, 290.60, 23.58, 51.45,  ,  ,  , 3.2
08:13:25, 699, 440, 93912, 4.80, 283.50, 23.54, 51.50,  , 36.458078, -5.230710, 3.2
08:13:26, 701, 442, 93884, 7.25, 291.30, 23.49, 51.50,  ,  ,  , 3.2
08:13:27, 704, 445, 93856, 6.30, 276.90, 23.49, 51.65,  ,  ,  , 3.1
08:13:28, 706, 447, 93828, 4.70, 277.80, 23.43, 51.70,  , 36.458115, -5.230898, 3.1
08:13:29, 709, 450, 93802, 5.80, 290.80, 23.42, 51.80,  ,  ,  , 3.1
08:13:30, 711, 452, 93778, 3.95, 302.70, 23.41, 51.90,  ,  ,  , 3.0
08:13:31, 713, 454, 93754, 4.25, 278.80, 23.37, 51.95,  , 36.458163, -5.231035, 2.9
08:13:32, 716, 457, 93722, 4.25, 278.80, 23.39, 52.00,  ,  ,  , 2.9
08:13:33, 719, 460, 93691, 4.90, 303.10, 23.36, 52.00,  ,  ,  , 2.8
08:13:34, 722, 463, 93660, 4.60, 298.20, 23.34, 52.05,  , 36.458208, -5.231160, 2.8
08:13:36, 728, 469, 93593, 5.75, 293.40, 23.29, 52.15,  ,  ,  , 2.7
08:13:37, 731, 472, 93560, 3.90, 307.70, 23.29, 52.25,  , 36.458265, -5.231310, 2.8
08:13:38, 734, 475, 93528, 7.20, 279.00, 23.21, 52.35,  ,  ,  , 2.8
08:13:39, 737, 478, 93497, 5.55, 274.50, 23.18, 52.45,  ,  ,  , 2.8
08:13:40, 740, 481, 93466, 4.85, 295.50, 23.10, 52.55,  , 36.458298, -5.231487, 2.8
08:13:41, 744, 485, 93424, 6.05, 289.70, 23.06, 52.55,  ,  ,  , 2.9
08:13:42, 748, 489, 93387, 4.30, 280.30, 23.05, 52.65,  ,  ,  , 3.0
08:13:43, 751, 492, 93350, 4.50, 321.80, 22.99, 52.75, 31.00, 36.458355, -5.231620, 3.1
08:13:44, 755, 496, 93308, 5.45, 290.70, 22.94, 52.80,  ,  ,  , 3.2
08:13:45, 759, 500, 93262, 6.20, 285.70, 22.88, 52.85,  ,  ,  , 3.3
08:13:46, 764, 505, 93216, 7.95, 295.00, 22.86, 52.95,  , 36.458408, -5.231818, 3.4
08:13:47, 769, 510, 93156, 5.05, 285.80, 22.80, 53.05,  ,  ,  , 3.6
08:13:48, 774, 515, 93102, 7.70, 295.30, 22.76, 53.15,  ,  ,  , 3.8
08:13:49, 780, 521, 93048, 5.45, 294.30, 22.73, 53.20,  , 36.458467, -5.232002, 4.0
08:13:51, 789, 530, 92948, 5.80, 296.30, 22.68, 53.35,  ,  ,  , 4.2
08:13:52, 794, 535, 92896, 5.45, 289.20, 22.68, 53.45,  , 36.458522, -5.232120, 4.4
08:13:53, 797, 538, 92857, 2.55, 300.30, 22.64, 53.55,  ,  ,  , 4.4
08:13:54, 801, 542, 92821, 4.15, 290.20, 22.60, 53.60,  ,  ,  , 4.4
08:13:55, 804, 545, 92786, 5.20, 311.30, 22.58, 53.70,  , 36.458573, -5.232238, 4.4
08:13:56, 807, 548, 92759, 3.00, 262.00, 22.55, 53.80,  ,  ,  , 4.3
08:13:57, 809, 550, 92732, 5.05, 332.80, 22.50, 53.90,  ,  ,  , 4.1
08:13:58, 812, 553, 92706, 3.50, 315.40, 22.45, 54.05,  , 36.458670, -5.232330, 4.0
08:13:59, 815, 556, 92670, 5.55, 314.20, 22.43, 54.15,  ,  ,  , 3.9
08:14:00, 818, 559, 92636, 3.55, 333.00, 22.36, 54.20,  ,  ,  , 3.8
08:14:01, 822, 563, 92602, 4.95, 275.70, 22.36, 54.30,  , 36.458738, -5.232448, 3.6
08:14:02, 824, 565, 92574, 5.95, 307.10, 22.36, 54.40,  ,  ,  , 3.4
08:14:03, 827, 568, 92548, 5.70, 301.20, 22.36, 54.45,  ,  ,  , 3.1
08:14:04, 829, 570, 92522, 3.55, 300.70, 22.34, 54.50,  , 36.458808, -5.232588, 2.9
08:14:06, 835, 576, 92463, 4.90, 287.00, 22.28, 54.60,  ,  ,  , 2.9
08:14:07, 837, 578, 92434, 4.80, 288.70, 22.25, 54.65,  , 36.458865, -5.232738, 2.8
08:14:08, 840, 581, 92411, 5.75, 304.60, 22.21, 54.75,  ,  ,  , 2.7
08:14:09, 842, 583, 92389, 4.25, 302.00, 22.16, 54.85,  ,  ,  , 2.7
08:14:10, 844, 585, 92368, 6.35, 305.00, 22.15, 54.90, 30.50, 36.458952, -5.232880, 2.7
08:14:11, 846, 587, 92347, 4.60, 311.80, 22.12, 54.90,  ,  ,  , 2.5
08:14:12, 848, 589, 92326, 5.05, 316.50, 22.11, 55.00,  ,  ,  , 2.4
08:14:13, 850, 591, 92306, 4.30, 309.00, 22.10, 55.05,  , 36.459030, -5.233000, 2.3
08:14:14, 851, 592, 92292, 5.00, 295.80, 22.09, 55.10,  ,  ,  , 2.2
08:14:15, 852, 593, 92278, 5.50, 295.20, 22.08, 55.10,  ,  ,  , 2.2
08:14:16, 854, 595, 92264, 2.80, 277.60, 22.04, 55.15,  , 36.459085, -5.233137, 2.1
08:14:18, 856, 597, 92234, 4.65, 287.60, 22.01, 55.20,  ,  ,  , 1.8
08:14:19, 858, 599, 92220, 4.90, 302.90, 22.00, 55.25,  , 36.459145, -5.233280, 1.7
08:14:21, 861, 602, 92186, 4.30, 315.50, 21.97, 55.35,  ,  ,  , 1.6
08:14:22, 862, 603, 92170, 4.10, 309.40, 21.95, 55.40,  , 36.459215, -5.233392, 1.6
08:14:24, 866, 607, 92135, 4.50, 318.70, 21.91, 55.40,  ,  ,  , 1.5
08:14:25, 867, 608, 92120, 4.35, 293.50, 21.91, 55.45,  , 36.459287, -5.233512, 1.5
08:14:27, 870, 611, 92090, 5.75, 292.80, 21.90, 55.45,  ,  ,  , 1.5
08:14:28, 872, 613, 92074, 3.50, 308.80, 21.88, 55.45,  , 36.459358, -5.233643, 1.5
08:14:30, 875, 616, 92036, 4.25, 288.10, 21.85, 55.50,  ,  ,  , 1.5
08:14:31, 877, 618, 92018, 4.85, 306.70, 21.85, 55.55,  , 36.459405, -5.233785, 1.6
08:14:33, 880, 621, 91989, 6.20, 286.80, 21.81, 55.65,  ,  ,  , 1.6
08:14:34, 881, 622, 91976, 5.60, 261.90, 21.80, 55.70,  , 36.459420, -5.233962, 1.5
08:14:36, 882, 623, 91960, 5.00, 275.10, 21.75, 55.80,  ,  ,  , 1.4
