UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
19:42:26, 683, 41, 93478, 16.60, 73.30, 24.20, 53.80,  , 41.530702, 1.459195, -0.2
19:42:27, 684, 42, 93474, 16.75, 65.70, 24.20, 53.50,  ,  ,  , -0.2
19:42:28, 684, 42, 93471, 17.20, 61.20, 24.20, 53.40,  ,  ,  , -0.2
19:42:29, 684, 42, 93468, 17.10, 55.50, 24.18, 53.45,  , 41.530908, 1.459738, -0.1
19:42:30, 684, 42, 93467, 16.20, 48.80, 24.16, 53.30,  ,  ,  , -0.1
19:42:31, 684, 42, 93466, 15.30, 48.00, 24.13, 53.00,  ,  ,  , 0
19:42:32, 684, 42, 93466, 14.10, 54.90, 24.10, 52.65,  , 41.531175, 1.460175, 0
19:42:33, 685, 43, 93456, 13.20, 66.60, 24.07, 52.30,  ,  ,  , 0.1
19:42:34, 686, 44, 93447, 12.70, 79.60, 24.06, 52.05,  ,  ,  , 0.3
19:42:35, 687, 45, 93438, 12.45, 88.40, 24.05, 52.00,  , 41.531272, 1.460622, 0.4
19:42:36, 687, 45, 93441, 11.85, 85.50, 24.05, 51.95,  ,  ,  , 0.3
19:42:37, 686, 44, 93445, 11.40, 79.90, 24.05, 51.90,  ,  ,  , 0.3
19:42:38, 686, 44, 93450, 10.55, 68.70, 24.05, 51.85,  , 41.531335, 1.461018, 0.2
19:42:41, 687, 45, 93442, 11.25, 50.50, 24.06, 51.55,  , 41.531517, 1.461315, 0.2
19:42:42, 687, 45, 93439, 11.40, 56.60, 24.06, 51.45,  ,  ,  , 0.2
19:42:43, 687, 45, 93436, 11.80, 59.50, 24.06, 51.30,  ,  ,  , 0.2
19:42:44, 687, 45, 93434, 11.80, 59.80, 24.06, 51.20, 28.25, 41.531687, 1.461658, 0.2
19:42:45, 687, 45, 93437, 11.45, 57.80, 24.06, 51.05,  ,  ,  , 0.2
19:42:46, 687, 45, 93440, 10.95, 56.80, 24.06, 50.95,  ,  ,  , 0.1
19:42:47, 686, 44, 93444, 10.40, 56.70, 24.06, 50.90,  , 41.531852, 1.461990, 0
19:42:48, 687, 45, 93441, 10.05, 58.60, 24.05, 50.95,  ,  ,  , 0
19:42:49, 687, 45, 93438, 9.60, 60.40, 24.05, 50.95,  ,  ,  , 0.1
19:42:50, 687, 45, 93436, 9.50, 62.70, 24.04, 51.00,  , 41.531985, 1.462292, 0.1
19:42:51, 688, 46, 93428, 9.50, 66.10, 24.04, 51.10,  ,  ,  , 0.2
19:42:52, 689, 47, 93421, 9.45, 70.20, 24.03, 51.15,  ,  ,  , 0.2
19:42:53, 689, 47, 93414, 9.20, 76.60, 24.03, 51.20,  , 41.532075, 1.462603, 0.2
19:42:55, 689, 47, 93411, 7.80, 85.20, 24.03, 51.20,  ,  ,  , 0.2
19:42:56, 690, 48, 93410, 6.65, 91.90, 24.03, 51.15,  , 41.532095, 1.462885, 0.2
19:42:58, 690, 48, 93404, 4.45, 131.90, 24.02, 51.05,  ,  ,  , 0.3
19:42:59, 690, 48, 93402, 3.95, 147.10, 24.01, 51.00,  , 41.532025, 1.463005, 0.3
19:43:01, 690, 48, 93402, 3.15, 163.70, 23.99, 50.95,  ,  ,  , 0.3
19:43:02, 690, 48, 93402, 2.90, 164.70, 23.96, 50.30,  , 41.531935, 1.463035, 0.3
19:43:04, 691, 49, 93399, 3.00, 155.30, 23.94, 49.30,  ,  ,  , 0.2
19:43:05, 691, 49, 93398, 3.70, 154.90, 23.91, 48.70,  , 41.531858, 1.463073, 0.1
19:43:07, 691, 49, 93394, 7.55, 154.40, 23.86, 47.65,  ,  ,  , 0.1
19:43:08, 691, 49, 93392, 8.55, 155.80, 23.83, 47.90,  , 41.531675, 1.463182, 0.1
19:43:11, 691, 49, 93400, 8.95, 160.20, 23.79, 48.80, 28.25, 41.531433, 1.463305, 0
19:43:15, 688, 46, 93424, 5.95, 96.50, 23.73, 48.95,  ,  ,  , -0.2
19:43:16, 688, 46, 93430, 6.30, 94.20, 23.72, 49.05,  ,  ,  , -0.2
19:43:17, 687, 45, 93436, 6.60, 99.80, 23.69, 49.50,  , 41.531265, 1.463658, -0.3
19:43:18, 687, 45, 93439, 6.20, 106.10, 23.69, 49.90,  ,  ,  , -0.3
19:43:19, 687, 45, 93442, 7.00, 126.50, 23.68, 50.20,  ,  ,  , -0.4
19:43:20, 686, 44, 93446, 7.35, 145.10, 23.67, 50.25,  , 41.531167, 1.463855, -0.4
19:43:21, 687, 45, 93438, 7.80, 157.70, 23.67, 50.35,  ,  ,  , -0.3
19:43:22, 688, 46, 93431, 9.25, 168.10, 23.65, 50.40,  ,  ,  , -0.3
19:43:23, 688, 46, 93424, 10.55, 173.50, 23.63, 50.35,  , 41.530925, 1.463942, -0.2
19:43:24, 688, 46, 93428, 11.50, 175.40, 23.61, 50.30,  ,  ,  , -0.2
19:43:25, 687, 45, 93433, 11.60, 176.10, 23.60, 50.35,  ,  ,  , -0.2
19:43:26, 687, 45, 93438, 10.65, 173.70, 23.58, 50.40,  , 41.530612, 1.463975, -0.2
19:43:27, 686, 44, 93445, 9.60, 168.50, 23.57, 50.55,  ,  ,  , -0.3
19:43:28, 685, 43, 93453, 8.90, 161.70, 23.56, 50.70,  ,  ,  , -0.2
19:43:29, 685, 43, 93462, 8.45, 138.60, 23.54, 50.90,  , 41.530383, 1.464092, -0.2
19:43:30, 685, 43, 93460, 8.10, 138.30, 23.56, 51.10,  ,  ,  , -0.2
19:43:31, 685, 43, 93459, 8.20, 151.80, 23.59, 51.35,  ,  ,  , -0.1
19:43:32, 685, 43, 93458, 8.60, 165.30, 23.59, 51.50,  , 41.530193, 1.464240, -0.1
19:43:33, 686, 44, 93451, 8.80, 169.60, 23.61, 51.75,  ,  ,  , 0
19:43:34, 686, 44, 93444, 9.00, 172.30, 23.63, 51.90,  ,  ,  , 0
19:43:35, 687, 45, 93438, 9.25, 174.50, 23.64, 52.00,  , 41.529953, 1.464288, 0
19:43:36, 688, 46, 93427, 9.65, 177.70, 23.65, 52.05,  ,  ,  , 0
19:43:37, 689, 47, 93417, 10.00, 177.70, 23.67, 52.05,  ,  ,  , 0.1
19:43:38, 690, 48, 93408, 10.35, 178.10, 23.67, 52.05, 28.25, 41.529680, 1.464295, 0.2
19:43:40, 691, 49, 93398, 11.70, 169.40, 23.67, 52.00,  ,  ,  , 0.4
19:43:41, 691, 49, 93394, 11.85, 165.30, 23.67, 51.95,  , 41.529365, 1.464353, 0.5
19:43:42, 692, 50, 93384, 12.60, 163.00, 23.67, 51.90,  ,  ,  , 0.6
19:43:43, 693, 51, 93375, 12.60, 163.40, 23.67, 51.70,  ,  ,  , 0.7
19:43:44, 694, 52, 93366, 12.80, 162.70, 23.67, 51.35,  , 41.529035, 1.464482, 0.7
19:43:45, 694, 52, 93367, 12.20, 162.40, 23.68, 51.40,  ,  ,  , 0.7
19:43:46, 694, 52, 93368, 11.95, 162.00, 23.68, 51.55,  ,  ,  , 0.6
19:43:47, 693, 51, 93370, 11.60, 160.40, 23.71, 51.55,  , 41.528728, 1.464617, 0.5
19:43:48, 694, 52, 93366, 11.60, 158.20, 23.74, 51.65,  ,  ,  , 0.5
19:43:49, 694, 52, 93363, 11.75, 157.30, 23.75, 51.75,  ,  ,  , 0.4
19:43:50, 694, 52, 93360, 11.55, 158.80, 23.76, 51.70,  , 41.528437, 1.464777, 0.4
19:43:51, 695, 53, 93354, 11.40, 160.60, 23.76, 51.70,  ,  ,  , 0.4
19:43:52, 695, 53, 93349, 11.85, 164.30, 23.77, 51.60,  ,  ,  , 0.4
19:43:53, 696, 54, 93344, 11.75, 167.10, 23.77, 51.55,  , 41.528133, 1.464890, 0.4
19:43:54, 696, 54, 93339, 11.85, 165.30, 23.77, 51.40,  ,  ,  , 0.4
19:43:55, 697, 55, 93334, 11.80, 163.20, 23.76, 50.95,  ,  ,  , 0.4
19:43:56, 697, 55, 93330, 11.75, 159.60, 23.73, 50.25,  , 41.527822, 1.465023, 0.3
19:43:58, 697, 55, 93332, 10.95, 149.10, 23.69, 49.10,  ,  ,  , 0.3
19:43:59, 697, 55, 93334, 10.40, 144.80, 23.68, 48.95,  , 41.527557, 1.465217, 0.3
19:44:00, 697, 55, 93331, 10.35, 139.50, 23.67, 48.90,  ,  ,  , 0.3
19:44:01, 697, 55, 93328, 10.65, 136.40, 23.66, 48.80,  ,  ,  , 0.3
19:44:02, 698, 56, 93326, 10.55, 137.00, 23.61, 48.50,  , 41.527343, 1.465470, 0.3
19:44:03, 698, 56, 93326, 10.25, 143.60, 23.57, 48.05,  ,  ,  , 0.2
19:44:04, 698, 56, 93326, 9.80, 150.20, 23.51, 47.55,  ,  ,  , 0.2
19:44:05, 698, 56, 93326, 9.35, 156.20, 23.48, 47.30, 28.25, 41.527115, 1.465650, 0.1
19:44:06, 698, 56, 93322, 9.65, 159.40, 23.45, 47.10,  ,  ,  , 0.2
19:44:07, 698, 56, 93319, 10.40, 162.00, 23.42, 47.00,  ,  ,  , 0.1
19:44:08, 698, 56, 93316, 10.65, 162.90, 23.39, 46.85,  , 41.526850, 1.465773, 0.1
19:44:10, 699, 57, 93310, 10.05, 163.00, 23.36, 46.75,  ,  ,  , 0.2
19:44:11, 699, 57, 93308, 9.55, 163.00, 23.35, 46.70,  , 41.526588, 1.465878, 0.2
19:44:12, 699, 57, 93306, 8.95, 162.50, 23.35, 46.65,  ,  ,  , 0.2
19:44:13, 700, 58, 93304, 8.95, 162.60, 23.34, 46.60,  ,  ,  , 0.2
19:44:14, 700, 58, 93302, 8.65, 162.80, 23.33, 46.55,  , 41.526360, 1.465975, 0.2
19:44:15, 701, 59, 93293, 8.80, 163.30, 23.32, 46.55,  ,  ,  , 0.2
19:44:16, 701, 59, 93285, 9.05, 163.70, 23.31, 46.45,  ,  ,  , 0.3
19:44:17, 702, 60, 93278, 9.55, 161.20, 23.31, 46.35,  , 41.526120, 1.466068, 0.3
19:44:18, 702, 60, 93275, 10.20, 159.70, 23.30, 46.25,  ,  ,  , 0.4
19:44:19, 703, 61, 93272, 11.10, 157.30, 23.30, 46.15,  ,  ,  , 0.4
19:44:20, 703, 61, 93270, 11.55, 155.10, 23.32, 46.20,  , 41.525848, 1.466213, 0.4
19:44:21, 703, 61, 93264, 11.55, 151.90, 23.33, 46.35,  ,  ,  , 0.4
19:44:22, 704, 62, 93259, 11.45, 145.40, 23.34, 46.50,  ,  ,  , 0.4
19:44:23, 704, 62, 93254, 11.35, 141.40, 23.36, 46.60,  , 41.525587, 1.466430, 0.4
19:44:24, 705, 63, 93250, 12.00, 138.50, 23.38, 46.70,  ,  ,  , 0.4
19:44:25, 705, 63, 93246, 12.05, 137.10, 23.41, 46.90,  ,  ,  , 0.4
19:44:26, 705, 63, 93242, 11.30, 137.90, 23.45, 47.05,  , 41.525343, 1.466723, 0.4
19:44:27, 705, 63, 93242, 10.45, 140.60, 23.47, 47.20,  ,  ,  , 0.4
19:44:28, 705, 63, 93242, 9.70, 144.70, 23.50, 47.35,  ,  ,  , 0.3
19:44:29, 705, 63, 93242, 9.25, 147.50, 23.52, 47.45,  , 41.525127, 1.466942, 0.3
19:44:30, 706, 64, 93236, 9.50, 150.70, 23.54, 47.50,  ,  ,  , 0.3
19:44:31, 706, 64, 93231, 10.00, 152.60, 23.57, 47.65,  ,  ,  , 0.3
19:44:32, 707, 65, 93226, 10.65, 155.40, 23.59, 47.80, 28.25, 41.524887, 1.467108, 0.3
19:44:33, 707, 65, 93221, 11.10, 160.70, 23.60, 47.95,  ,  ,  , 0.3
19:44:34, 708, 66, 93216, 11.25, 159.60, 23.62, 48.15,  ,  ,  , 0.3
19:44:35, 708, 66, 93212, 11.55, 156.90, 23.62, 48.15,  , 41.524598, 1.467250, 0.3
19:44:36, 709, 67, 93204, 11.50, 155.50, 23.63, 48.05,  ,  ,  , 0.4
19:44:37, 710, 68, 93196, 11.60, 156.10, 23.63, 47.85,  ,  ,  , 0.4
19:44:38, 710, 68, 93188, 11.85, 158.80, 23.63, 47.65,  , 41.524305, 1.467418, 0.4
19:44:40, 711, 69, 93181, 11.45, 166.30, 23.64, 47.20,  ,  ,  , 0.5
19:44:41, 711, 69, 93178, 11.45, 172.40, 23.64, 46.90,  , 41.523998, 1.467500, 0.5
19:44:42, 712, 70, 93175, 10.50, 176.20, 23.65, 46.70,  ,  ,  , 0.5
19:44:43, 712, 70, 93172, 9.65, 176.90, 23.65, 46.60,  ,  ,  , 0.5
19:44:44, 712, 70, 93170, 9.00, 173.50, 23.65, 46.65,  , 41.523723, 1.467518, 0.4
19:44:45, 713, 71, 93162, 8.75, 164.40, 23.65, 46.70,  ,  ,  , 0.5
19:44:46, 714, 72, 93155, 7.90, 155.40, 23.65, 46.70,  ,  ,  , 0.5
19:44:47, 714, 72, 93148, 7.95, 144.20, 23.65, 46.75,  , 41.523523, 1.467640, 0.5
19:44:48, 715, 73, 93140,  ,  , 23.65, 46.85,  ,  ,  , 0.5
19:44:49, 716, 74, 93133,  ,  , 23.66, 47.15,  ,  ,  , 0.5
19:44:50, 716, 74, 93126,  ,  , 23.67, 47.55,  ,  ,  , 0.5
19:44:51, 716, 74, 93124, 9.40, 131.00, 23.67, 47.90,  ,  ,  , 0.5
19:44:52, 717, 75, 93123, 8.95, 129.00, 23.67, 48.20,  ,  ,  , 0.5
19:44:53, 717, 75, 93122, 8.40, 122.70, 23.67, 48.45,  , 41.523223, 1.468175, 0.4
19:44:54, 717, 75, 93120, 8.05, 116.90, 23.67, 48.65,  ,  ,  , 0.4
19:44:55, 717, 75, 93118, 7.70, 113.00, 23.67, 48.75,  ,  ,  , 0.4
19:44:56, 717, 75, 93116, 7.15, 113.40, 23.67, 48.80,  , 41.523138, 1.468427, 0.4
19:44:58, 718, 76, 93113, 4.15, 134.70, 23.67, 48.85,  ,  ,  , 0.4
19:44:59, 718, 76, 93112, 3.45, 156.10, 23.67, 48.70, 28.25, 41.523073, 1.468553, 0.3
19:45:00, 718, 76, 93108, 2.95, 177.20, 23.66, 48.65,  ,  ,  , 0.3
19:45:01, 718, 76, 93105, 2.45, 195.30, 23.64, 48.35,  ,  ,  , 0.3
19:45:02, 719, 77, 93102, 2.35, 219.70, 23.62, 47.65,  , 41.523015, 1.468537, 0.2
19:45:03, 719, 77, 93099, 3.20, 244.00, 23.60, 46.90,  ,  ,  , 0.2
19:45:04, 719, 77, 93097, 3.95, 254.90, 23.57, 46.45,  ,  ,  , 0.2
19:45:05, 719, 77, 93096, 4.95, 257.70, 23.54, 46.25,  , 41.522982, 1.468402, 0.2
19:45:06, 719, 77, 93093, 5.70, 261.30, 23.51, 46.10,  ,  ,  , 0.2
19:45:07, 720, 78, 93091, 6.00, 266.80, 23.49, 46.15,  ,  ,  , 0.2
19:45:08, 720, 78, 93090, 6.65, 268.90, 23.48, 46.40,  , 41.522970, 1.468172, 0.2
19:45:10, 721, 79, 93075, 7.80, 271.70, 23.45, 47.25,  ,  ,  , 0.3
19:45:11, 722, 80, 93068, 8.00, 271.50, 23.44, 47.55,  , 41.522980, 1.467888, 0.3
19:45:12, 722, 80, 93061, 8.05, 269.00, 23.43, 47.90,  ,  ,  , 0.4
19:45:13, 723, 81, 93054, 8.05, 259.50, 23.43, 48.25,  ,  ,  , 0.4
19:45:14, 724, 82, 93048, 8.55, 252.40, 23.44, 48.50,  , 41.522945, 1.467588, 0.4
19:45:15, 724, 82, 93046, 9.40, 243.90, 23.45, 48.70,  ,  ,  , 0.4
19:45:16, 724, 82, 93044, 10.15, 238.50, 23.46, 48.90,  ,  ,  , 0.4
19:45:17, 724, 82, 93042, 10.30, 229.40, 23.47, 49.05,  , 41.522807, 1.467280, 0.4
19:45:18, 723, 81, 93056, 10.40, 223.70, 23.48, 49.15,  ,  ,  , 0.3
19:45:19, 722, 80, 93071, 9.85, 223.30, 23.49, 49.20,  ,  ,  , 0.2
19:45:20, 720, 78, 93086, 9.25, 229.10, 23.51, 49.30,  , 41.522627, 1.467012, 0
19:45:21, 720, 78, 93091, 8.90, 240.30, 23.53, 49.35,  ,  ,  , 0
19:45:22, 719, 77, 93096, 9.15, 249.90, 23.53, 49.35,  ,  ,  , -0.2
19:45:23, 719, 77, 93102, 9.15, 255.20, 23.53, 49.30,  , 41.522530, 1.466697, -0.3
19:45:26, 718, 76, 93104, 8.95, 250.90, 23.57, 49.35, 28.25, 41.522490, 1.466362, -0.4
19:45:28, 717, 75, 93124, 7.35, 237.00, 23.58, 49.45,  ,  ,  , -0.6
19:45:29, 716, 74, 93134, 6.55, 235.60, 23.59, 49.50,  , 41.522397, 1.466110, -0.7
19:45:31, 715, 73, 93141, 4.00, 243.00, 23.59, 49.55,  ,  ,  , -0.6
19:45:32, 714, 72, 93146, 1.90, 247.20, 23.59, 49.60,  , 41.522340, 1.465963, -0.5
19:45:34, 714, 72, 93148, 0.00, 247.20, 23.59, 49.65,  ,  ,  , -0.4
19:45:35, 714, 72, 93150, 0.00, 247.20, 23.59, 49.65,  , 41.522340, 1.465947, -0.4
19:45:37, 714, 72, 93147, 0.00, 247.20, 23.59, 49.55,  ,  ,  , -0.3
19:45:38, 714, 72, 93146, 0.00, 247.20, 23.58, 49.55,  , 41.522343, 1.465945, -0.3
19:45:41, 715, 73, 93144, 0.00, 247.20, 23.56, 49.05,  , 41.522342, 1.465945, -0.1
19:45:42, 715, 73, 93145, 0.00, 247.20, 23.54, 49.00,  ,  ,  , -0.1
19:45:43, 714, 72, 93146, 0.00, 247.20, 23.53, 49.00,  ,  ,  , -0.1
19:45:44, 714, 72, 93148, 0.00, 247.20, 23.52, 48.95,  , 41.522345, 1.465942, 0
19:45:45, 714, 72, 93146, 0.00, 247.20, 23.51, 48.95,  ,  ,  , 0
19:45:46, 715, 73, 93145, 0.00, 247.20, 23.51, 49.05,  ,  ,  , 0
19:45:47, 715, 73, 93144, 0.00, 247.20, 23.51, 49.20,  , 41.522347, 1.465922, 0
19:45:48, 715, 73, 93143, 0.00, 247.20, 23.50, 49.30,  ,  ,  , 0
19:45:49, 715, 73, 93142, 0.45, 247.20, 23.49, 49.35,  ,  ,  , 0
19:45:50, 715, 73, 93142, 0.75, 247.20, 23.50, 49.35,  , 41.522343, 1.465885, 0
19:45:51, 715, 73, 93139, 1.00, 258.00, 23.49, 49.25,  ,  ,  , 0
19:45:52, 715, 73, 93136, 4.30, 267.00, 23.49, 49.25,  ,  ,  , 0.1
19:45:53, 716, 74, 93134, 4.80, 263.60, 23.49, 49.20, 28.25, 41.522333, 1.465738, 0.1
19:45:54, 716, 74, 93131, 5.40, 259.00, 23.49, 49.20,  ,  ,  , 0.1
19:45:55, 716, 74, 93128, 6.30, 253.90, 23.49, 48.95,  ,  ,  , 0.1
19:45:56, 716, 74, 93126, 7.20, 250.30, 23.50, 48.60,  , 41.522285, 1.465503, 0.1
19:45:57, 717, 75, 93121, 8.15, 247.90, 23.50, 48.40,  ,  ,  , 0.2
19:45:58, 717, 75, 93116, 8.30, 245.80, 23.52, 48.50,  ,  ,  , 0.2
19:45:59, 718, 76, 93112, 7.25, 248.50, 23.52, 48.55,  , 41.522198, 1.465220, 0.3
19:46:00, 718, 76, 93103, 6.00, 249.50, 23.54, 48.60,  ,  ,  , 0.3
19:46:01, 719, 77, 93094, 5.60, 247.80, 23.58, 48.75,  ,  ,  , 0.4
19:46:02, 720, 78, 93086, 5.60, 248.20, 23.60, 48.85,  , 41.522137, 1.465017, 0.4
19:46:03, 721, 79, 93077, 5.80, 248.90, 23.62, 48.90,  ,  ,  , 0.5
19:46:04, 722, 80, 93068, 6.10, 249.60, 23.64, 48.90,  ,  ,  , 0.5
19:46:05, 723, 81, 93060, 6.50, 247.60, 23.66, 48.90,  , 41.522073, 1.464807, 0.6
19:46:06, 723, 81, 93052, 6.55, 236.80, 23.67, 48.90,  ,  ,  , 0.6
19:46:07, 724, 82, 93045, 6.40, 233.00, 23.67, 48.65,  ,  ,  , 0.7
19:46:08, 725, 83, 93038, 5.70, 230.50, 23.68, 48.30,  , 41.521968, 1.464632, 0.7
19:46:10, 725, 83, 93035, 4.50, 204.10, 23.74, 48.20,  ,  ,  , 0.6
19:46:11, 725, 83, 93034, 4.55, 184.50, 23.77, 48.15,  , 41.521833, 1.464613, 0.6
19:46:12, 725, 83, 93034, 5.60, 170.30, 23.81, 48.10,  ,  ,  , 0.6
19:46:13, 725, 83, 93034, 5.90, 165.60, 23.83, 47.95,  ,  ,  , 0.5
19:46:14, 725, 83, 93034, 5.90, 162.50, 23.83, 47.80,  , 41.521645, 1.464710, 0.4
19:46:15, 725, 83, 93031, 5.75, 157.60, 23.84, 47.70,  ,  ,  , 0.4
19:46:16, 726, 84, 93028, 4.60, 144.00, 23.86, 47.55,  ,  ,  , 0.3
19:46:17, 726, 84, 93026, 3.60, 132.80, 23.87, 47.50,  , 41.521550, 1.464823, 0.3
19:46:18, 726, 84, 93022, 3.30, 125.50, 23.88, 47.25,  ,  ,  , 0.3
19:46:19, 726, 84, 93019, 3.35, 121.40, 23.87, 47.00,  ,  ,  , 0.2
19:46:20, 727, 85, 93016, 3.35, 125.60, 23.87, 46.65, 28.25, 41.521497, 1.464932, 0.2
19:46:21, 727, 85, 93007, 3.30, 132.10, 23.86, 46.40,  ,  ,  , 0.2
19:46:22, 728, 86, 92999, 3.30, 136.90, 23.83, 46.15,  ,  ,  , 0.3
19:46:23, 729, 87, 92992, 3.55, 143.40, 23.83, 45.70,  , 41.521417, 1.465022, 0.3
19:46:24, 730, 88, 92985, 3.50, 147.00, 23.82, 45.45,  ,  ,  , 0.4
19:46:25, 730, 88, 92978, 3.45, 147.70, 23.79, 45.35,  ,  ,  , 0.4
19:46:26, 731, 89, 92972, 2.95, 148.80, 23.76, 45.30,  , 41.521333, 1.465100, 0.5
19:46:28, 731, 89, 92969, 1.70, 156.20, 23.73, 45.35,  ,  ,  , 0.5
19:46:29, 731, 89, 92968, 1.45, 173.90, 23.72, 45.35,  , 41.521288, 1.465133, 0.5
19:46:30, 731, 89, 92968, 0.05, 173.90, 23.69, 45.35,  ,  ,  , 0.4
19:46:31, 731, 89, 92969, 0.00, 173.90, 23.68, 45.35,  ,  ,  , 0.4
19:46:32, 731, 89, 92970, 0.00, 173.90, 23.67, 45.35,  , 41.521280, 1.465130, 0.4
19:46:33, 731, 89, 92970, 0.05, 173.90, 23.67, 45.30,  ,  ,  , 0.3
19:46:34, 731, 89, 92970, 0.10, 173.90, 23.67, 45.30,  ,  ,  , 0.2
19:46:35, 731, 89, 92970, 0.10, 173.90, 23.67, 45.30,  , 41.521305, 1.465132, 0.2
19:46:36, 731, 89, 92972, 0.15, 173.90, 23.67, 45.35,  ,  ,  , 0.1
19:46:37, 731, 89, 92974, 0.15, 173.90, 23.67, 45.25,  ,  ,  , 0
19:46:38, 730, 88, 92976, 0.15, 173.90, 23.67, 45.10,  , 41.521342, 1.465120, 0
19:46:40, 730, 88, 92978, 1.35, 317.40, 23.67, 44.70,  ,  ,  , 0
19:46:41, 730, 88, 92980, 1.50, 314.30, 23.67, 44.60,  , 41.521367, 1.465080, -0.1
19:46:42, 730, 88, 92983, 1.55, 319.90, 23.67, 44.55,  ,  ,  , -0.1
19:46:43, 729, 87, 92986, 1.45, 314.50, 23.67, 44.50,  ,  ,  , -0.1
19:46:44, 729, 87, 92990, 1.65, 315.70, 23.67, 44.45,  , 41.521393, 1.465038, -0.2
19:46:45, 729, 87, 92992, 2.00, 322.00, 23.68, 44.35,  ,  ,  , -0.2
19:46:46, 729, 87, 92995, 2.10, 330.60, 23.68, 44.30,  ,  ,  , -0.2
19:46:47, 728, 86, 92998, 1.80, 344.40, 23.67, 44.05, 28.25, 41.521438, 1.465015, -0.2
19:46:48, 728, 86, 93000, 1.80, 352.10, 23.67, 43.70,  ,  ,  , -0.2
19:46:49, 728, 86, 93003, 1.80, 347.30, 23.67, 43.50,  ,  ,  , -0.2
19:46:50, 728, 86, 93006, 1.35, 342.30, 23.66, 43.35,  , 41.521495, 1.465002, -0.2
19:46:51, 728, 86, 93007, 0.85, 342.30, 23.64, 43.30,  ,  ,  , -0.2
19:46:52, 727, 85, 93008, 0.00, 342.30, 23.64, 43.10,  ,  ,  , -0.2
19:46:53, 727, 85, 93010, 0.05, 342.30, 23.64, 42.90,  , 41.521505, 1.465013, -0.2
19:46:54, 727, 85, 93008, 0.15, 342.30, 23.64, 42.70,  ,  ,  , -0.2
19:46:55, 728, 86, 93007, 2.20, 102.00, 23.63, 42.35,  ,  ,  , -0.2
19:46:56, 728, 86, 93006, 2.45, 113.10, 23.63, 42.25,  , 41.521485, 1.465095, -0.1
19:46:57, 728, 86, 93006, 2.85, 117.10, 23.63, 42.25,  ,  ,  , -0.1
19:46:58, 728, 86, 93006, 3.35, 121.40, 23.63, 42.35,  ,  ,  , -0.1
