UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
18:24:49, 1968, 1171, 80416, 7.40, 349.40, 14.85, 80.60,  ,  ,  , 13.8
18:24:50, 1982, 1185, 80282, 7.95, 338.60, 14.76, 81.05,  , 41.538768, 1.507735, 13.9
18:24:53, 2027, 1230, 79860, 5.00, 338.90, 14.35, 82.40,  , 41.538908, 1.507640, 14.2
18:24:55, 2055, 1258, 79600, 5.60, 343.60, 14.10, 83.25,  ,  ,  , 14.2
18:24:56, 2069, 1272, 79468, 8.70, 329.90, 13.99, 83.60,  , 41.539062, 1.507512, 14.3
18:24:58, 2091, 1294, 79263, 9.85, 309.20, 13.78, 84.15,  ,  ,  , 13.8
18:24:59, 2102, 1305, 79162, 7.45, 314.30, 13.67, 84.50,  , 41.539173, 1.507260, 13.6
18:25:00, 2112, 1315, 79061, 8.35, 283.60, 13.56, 84.95,  ,  ,  , 13.3
18:25:01, 2123, 1326, 78963, 6.40, 288.80, 13.44, 85.30,  ,  ,  , 12.9
18:25:02, 2133, 1336, 78866, 7.55, 284.90, 13.38, 85.35,  , 41.539225, 1.507007, 12.6
18:25:03, 2146, 1349, 78746, 7.70, 281.10, 13.30, 85.45,  ,  ,  , 12.6
18:25:04, 2159, 1362, 78628, 7.95, 277.70, 13.24, 85.50,  ,  ,  , 12.6
18:25:05, 2172, 1375, 78510, 10.55, 309.50, 13.17, 85.75,  , 41.539330, 1.506725, 12.1
18:25:06, 2184, 1387, 78396, 9.75, 310.70, 13.08, 85.90,  ,  ,  , 12.1
18:25:07, 2197, 1400, 78278, 11.10, 297.20, 12.97, 86.20,  ,  ,  , 11.8
18:25:08, 2210, 1413, 78160, 6.10, 306.10, 12.91, 86.50,  , 41.539458, 1.506458, 11.7
18:25:09, 2224, 1427, 78025, 8.40, 312.40, 12.81, 86.90,  ,  ,  , 11.9
18:25:10, 2239, 1442, 77893, 6.80, 338.60, 12.71, 87.15,  ,  ,  , 12.3
18:25:11, 2253, 1456, 77762, 7.50, 357.10, 12.63, 87.45,  , 41.539635, 1.506373, 12.6
18:25:12, 2263, 1466, 77666, 6.15, 333.30, 12.54, 87.75,  ,  ,  , 12.6
18:25:13, 2273, 1476, 77572, 9.05, 333.50, 12.44, 88.05,  ,  ,  , 12.5
18:25:14, 2284, 1487, 77478, 9.20, 342.70, 12.37, 88.35, 27.00, 41.539840, 1.506247, 12.5
18:25:15, 2292, 1495, 77398, 7.30, 321.20, 12.29, 88.65,  ,  ,  , 12.3
18:25:16, 2301, 1504, 77315, 9.60, 341.10, 12.21, 88.90,  ,  ,  , 12.0
18:25:17, 2311, 1514, 77232, 9.20, 335.70, 12.11, 89.15,  , 41.540063, 1.506105, 11.7
18:25:18, 2319, 1522, 77156, 10.50, 329.90, 12.00, 89.30,  ,  ,  , 11.2
18:25:19, 2327, 1530, 77082, 8.80, 331.20, 11.88, 89.45,  ,  ,  , 10.8
18:25:20, 2335, 1538, 77008, 10.40, 330.80, 11.80, 89.60,  , 41.540290, 1.505930, 10.5
18:25:22, 2348, 1551, 76886, 12.10, 337.40, 11.67, 90.10,  ,  ,  , 9.6
18:25:23, 2355, 1558, 76826, 8.95, 338.90, 11.63, 90.35,  , 41.540533, 1.505777, 9.0
18:25:24, 2360, 1563, 76784, 9.90, 334.80, 11.60, 90.65,  ,  ,  , 8.2
18:25:25, 2364, 1567, 76744, 8.30, 335.80, 11.56, 91.00,  ,  ,  , 7.8
18:25:26, 2368, 1571, 76704, 8.95, 329.50, 11.54, 91.30,  , 41.540727, 1.505628, 7.3
18:25:27, 2372, 1575, 76671, 7.30, 330.60, 11.51, 91.55,  ,  ,  , 6.6
18:25:28, 2376, 1579, 76638, 7.90, 341.20, 11.47, 91.80,  ,  ,  , 6.2
18:25:29, 2379, 1582, 76606, 7.25, 336.70, 11.46, 92.05,  , 41.540902, 1.505527, 5.7
18:25:30, 2381, 1584, 76592, 6.25, 344.20, 11.43, 92.30,  ,  ,  , 5.4
18:25:31, 2382, 1585, 76578, 6.25, 344.20, 11.41, 92.55,  ,  ,  , 4.9
18:25:32, 2384, 1587, 76564, 7.60, 2.40, 11.39, 92.75,  , 41.541067, 1.505463, 4.4
18:25:33, 2383, 1586, 76572, 4.95, 352.00, 11.38, 93.00,  ,  ,  , 3.7
18:25:34, 2382, 1585, 76581, 8.85, 358.00, 11.36, 93.15,  ,  ,  , 3.3
18:25:35, 2381, 1584, 76590, 8.60, 10.20, 11.36, 93.35,  , 41.541285, 1.505440, 2.5
18:25:36, 2378, 1581, 76612, 9.20, 345.10, 11.33, 93.60,  ,  ,  , 1.8
18:25:37, 2376, 1579, 76635, 11.05, 340.80, 11.02, 93.45,  ,  ,  , 1.3
18:25:38, 2373, 1576, 76658, 7.80, 346.10, 10.86, 92.15,  , 41.541527, 1.505345, 0.7
18:25:40, 2367, 1570, 76720, 7.60, 356.40, 10.61, 88.25,  ,  ,  , -0.8
18:25:41, 2363, 1566, 76752, 9.25, 345.20, 10.58, 85.60, 25.00, 41.541720, 1.505278, -1.3
18:25:42, 2362, 1565, 76764, 6.15, 355.90, 10.56, 83.90,  ,  ,  , -1.6
18:25:43, 2360, 1563, 76777, 5.85, 357.00, 10.54, 83.10,  ,  ,  , -1.8
18:25:44, 2359, 1562, 76790, 4.40, 359.00, 10.52, 82.55,  , 41.541852, 1.505248, -2.1
18:25:45, 2357, 1560, 76811, 4.05, 322.30, 10.54, 82.20,  ,  ,  , -2.1
18:25:46, 2354, 1557, 76832, 3.30, 29.50, 10.60, 82.05,  ,  ,  , -2.2
18:25:47, 2352, 1555, 76854, 5.45, 16.70, 10.61, 82.55,  , 41.541940, 1.505267, -2.3
18:25:48, 2347, 1550, 76894, 1.50, 353.80, 10.58, 83.00,  ,  ,  , -2.6
18:25:49, 2343, 1546, 76934, 5.05, 26.00, 10.60, 82.55,  ,  ,  , -2.7
18:25:50, 2339, 1542, 76974, 1.55, 268.50, 10.62, 82.10,  , 41.541992, 1.505252, -2.9
18:25:52, 2330, 1533, 77054, 2.50, 295.80, 10.65, 81.45,  ,  ,  , -3.1
18:25:53, 2325, 1528, 77096, 2.05, 337.40, 10.67, 81.10,  , 41.542042, 1.505187, -3.2
18:25:54, 2323, 1526, 77118, 3.45, 312.60, 10.72, 80.40,  ,  ,  , -3.1
18:25:55, 2320, 1523, 77141, 3.00, 317.20, 10.76, 79.60,  ,  ,  , -3.2
18:25:56, 2318, 1521, 77164, 3.30, 271.90, 10.79, 79.00,  , 41.542077, 1.505085, -3.3
18:25:57, 2316, 1519, 77182, 3.15, 303.10, 10.84, 78.50,  ,  ,  , -3.4
18:25:58, 2314, 1517, 77201, 2.70, 326.70, 10.88, 78.05,  ,  ,  , -3.4
18:25:59, 2312, 1515, 77220, 8.10, 307.80, 10.92, 77.65,  , 41.542170, 1.504958, -3.3
18:26:00, 2309, 1512, 77244, 4.80, 329.80, 10.96, 77.50,  ,  ,  , -3.3
18:26:01, 2306, 1509, 77270, 6.50, 315.10, 11.03, 77.60,  ,  ,  , -3.2
18:26:02, 2304, 1507, 77296, 4.95, 311.80, 11.07, 78.35,  , 41.542265, 1.504822, -3.1
18:26:03, 2300, 1503, 77324, 4.45, 300.20, 11.11, 79.65,  ,  ,  , -3.0
18:26:04, 2297, 1500, 77352, 2.00, 297.90, 11.10, 80.80,  ,  ,  , -2.7
18:26:05, 2294, 1497, 77380, 4.65, 286.60, 11.11, 81.70,  , 41.542293, 1.504718, -2.6
18:26:07, 2288, 1491, 77435, 3.70, 349.10, 11.07, 82.10,  ,  ,  , -2.7
18:26:08, 2285, 1488, 77464, 1.40, 295.60, 11.09, 82.10, 23.50, 41.542342, 1.504683, -2.7
18:26:09, 2283, 1486, 77481, 1.15, 334.30, 11.07, 82.65,  ,  ,  , -2.7
18:26:10, 2281, 1484, 77498, 1.00, 262.50, 11.07, 83.10,  ,  ,  , -2.7
18:26:11, 2280, 1483, 77516, 2.80, 321.70, 11.05, 82.95,  , 41.542358, 1.504645, -2.6
18:26:12, 2279, 1482, 77525, 1.55, 200.00, 11.07, 82.00,  ,  ,  , -2.6
18:26:13, 2277, 1480, 77535, 2.25, 299.20, 11.07, 80.80,  ,  ,  , -2.4
18:26:14, 2276, 1479, 77546, 0.05, 299.20, 11.07, 79.25,  , 41.542352, 1.504630, -2.3
18:26:15, 2275, 1478, 77562, 0.05, 299.20, 11.12, 77.30,  ,  ,  , -2.2
18:26:16, 2273, 1476, 77579, 0.00, 299.20, 11.18, 75.85,  ,  ,  , -2.1
18:26:17, 2271, 1474, 77596, 2.00, 253.60, 11.21, 75.30,  , 41.542338, 1.504607, -2.0
18:26:23, 2261, 1464, 77686, 3.15, 219.80, 11.39, 74.20,  , 41.542222, 1.504473, -1.5
18:26:24, 2260, 1463, 77695, 6.15, 254.70, 11.40, 74.65,  ,  ,  , -1.5
18:26:25, 2259, 1462, 77704, 5.80, 247.20, 11.43, 75.35,  ,  ,  , -1.5
18:26:26, 2258, 1461, 77714, 4.00, 232.80, 11.43, 76.00,  , 41.542162, 1.504323, -1.5
18:26:30, 2249, 1452, 77796, 5.65, 196.80, 11.46, 78.20,  ,  ,  , -1.7
18:26:31, 2247, 1450, 77817, 4.85, 210.70, 11.47, 78.55,  ,  ,  , -1.7
18:26:32, 2245, 1448, 77838, 5.40, 190.00, 11.48, 79.00,  , 41.541967, 1.504165, -1.8
18:26:33, 2244, 1447, 77843, 3.50, 242.20, 11.49, 79.35,  ,  ,  , -1.7
18:26:34, 2243, 1446, 77848, 2.55, 247.00, 11.51, 79.55,  ,  ,  , -1.6
18:26:35, 2243, 1446, 77854, 3.55, 311.10, 11.52, 79.90, 22.00, 41.541975, 1.504060, -1.5
18:26:36, 2238, 1441, 77901, 2.80, 280.80, 11.52, 80.25,  ,  ,  , -1.9
18:26:37, 2233, 1436, 77948, 1.30, 298.80, 11.53, 80.30,  ,  ,  , -2.2
18:26:38, 2227, 1430, 77996, 4.10, 231.20, 11.56, 80.05,  , 41.541947, 1.503973, -2.6
18:26:42, 2209, 1412, 78162, 3.30, 236.60, 11.69, 78.30,  ,  ,  , -3.0
18:26:43, 2205, 1408, 78204, 5.20, 259.50, 11.75, 78.00,  ,  ,  , -3.4
18:26:44, 2200, 1403, 78246, 1.45, 178.60, 11.78, 78.15,  , 41.541845, 1.503765, -3.6
18:26:45, 2196, 1399, 78284, 6.70, 249.90, 11.81, 78.45,  ,  ,  , -3.7
18:26:46, 2192, 1395, 78324, 4.05, 246.00, 11.82, 78.55,  ,  ,  , -4.0
18:26:47, 2188, 1391, 78364, 3.40, 225.30, 11.86, 78.10,  , 41.541792, 1.503635, -4.3
18:26:48, 2185, 1388, 78387, 4.05, 237.80, 11.91, 77.75,  ,  ,  , -4.4
18:26:49, 2182, 1385, 78410, 6.00, 209.50, 11.94, 77.70,  ,  ,  , -4.2
18:26:50, 2180, 1383, 78434, 4.35, 262.80, 11.97, 77.85,  , 41.541713, 1.503498, -4.0
18:26:52, 2176, 1379, 78467, 7.55, 280.10, 12.04, 78.20,  ,  ,  , -3.6
18:26:53, 2175, 1378, 78484, 5.95, 244.30, 12.06, 78.40,  , 41.541683, 1.503272, -3.5
18:26:54, 2174, 1377, 78493, 6.55, 261.50, 12.08, 78.70,  ,  ,  , -3.0
18:26:55, 2173, 1376, 78502, 5.75, 260.10, 12.09, 79.05,  ,  ,  , -2.7
18:26:56, 2172, 1375, 78512, 6.10, 296.30, 12.10, 79.30,  , 41.541708, 1.503077, -2.4
18:26:57, 2169, 1372, 78533, 3.65, 299.70, 12.11, 78.90,  ,  ,  , -2.2
18:26:58, 2167, 1370, 78555, 2.75, 297.40, 12.13, 78.20,  ,  ,  , -2.1
18:26:59, 2164, 1367, 78578, 5.30, 257.50, 12.17, 77.65,  , 41.541717, 1.502947, -1.9
18:27:00, 2163, 1366, 78594, 3.10, 297.20, 12.18, 77.45,  ,  ,  , -1.9
18:27:01, 2161, 1364, 78611, 5.05, 229.20, 12.20, 77.15,  ,  ,  , -1.9
18:27:02, 2159, 1362, 78628, 5.05, 270.80, 12.22, 77.00, 21.00, 41.541677, 1.502805, -1.8
18:27:03, 2158, 1361, 78641, 4.65, 235.30, 12.24, 76.90,  ,  ,  , -1.7
18:27:04, 2156, 1359, 78654, 4.10, 218.40, 12.26, 76.80,  ,  ,  , -1.7
18:27:05, 2155, 1358, 78668, 5.35, 267.30, 12.26, 76.40,  , 41.541613, 1.502668, -1.7
18:27:06, 2152, 1355, 78692, 4.85, 211.80, 12.28, 75.35,  ,  ,  , -1.7
18:27:07, 2149, 1352, 78718, 3.30, 269.80, 12.32, 73.90,  ,  ,  , -1.9
18:27:08, 2147, 1350, 78744, 4.75, 242.80, 12.33, 72.65,  , 41.541553, 1.502542, -2.0
18:27:09, 2144, 1347, 78764, 4.45, 223.20, 12.37,  ,  ,  ,  , -2.1
18:27:10, 2142, 1345, 78785, 4.30, 259.60, 12.41, 66.40,  ,  ,  , -2.1
18:27:11, 2140, 1343, 78806, 4.05, 231.50, 12.49, 63.00,  , 41.541502, 1.502405, -2.1
18:27:12, 2138, 1341, 78826, 4.15, 255.90, 12.55, 59.65,  ,  ,  , -2.1
18:27:13, 2135, 1338, 78847, 3.75, 235.40, 12.63, 56.75,  ,  ,  , -2.1
18:27:14, 2133, 1336, 78868, 4.00, 263.20, 12.69, 54.25,  , 41.541463, 1.502280, -2.1
18:27:15, 2131, 1334, 78889, 3.50, 241.30, 12.76, 52.35,  ,  ,  , -2.2
18:27:16, 2129, 1332, 78911, 3.25, 253.00, 12.80, 51.25,  ,  ,  , -2.2
18:27:17, 2126, 1329, 78934, 4.10, 239.70, 12.84, 50.20,  , 41.541423, 1.502162, -2.3
18:27:18, 2124, 1327, 78952, 4.15, 241.00, 12.91, 48.90,  ,  ,  , -2.3
18:27:19, 2122, 1325, 78971, 3.60, 228.80, 12.96, 47.20,  ,  ,  , -2.3
18:27:20, 2120, 1323, 78990, 4.35, 247.80, 13.00, 45.60,  , 41.541363, 1.502043, -2.2
18:27:24, 2113, 1316, 79055, 3.95, 255.60, 13.15, 43.20,  ,  ,  , -2.1
18:27:25, 2111, 1314, 79071, 4.80, 240.60, 13.14, 46.00,  ,  ,  , -2.0
18:27:26, 2110, 1313, 79088, 3.00, 260.40, 13.15, 47.75,  , 41.541263, 1.501752, -2.0
18:27:27, 2108, 1311, 79101, 4.70, 249.00, 13.14, 49.20,  ,  ,  , -1.9
18:27:28, 2107, 1310, 79114, 3.85, 237.90, 13.15, 50.15,  ,  ,  , -1.8
18:27:29, 2105, 1308, 79128, 5.75, 255.90, 13.17, 49.20, 20.50, 41.541213, 1.501593, -1.7
18:27:30, 2104, 1307, 79144, 4.05, 234.30, 13.22, 47.20,  ,  ,  , -1.7
18:27:31, 2102, 1305, 79160, 5.45, 256.50, 13.25, 45.25,  ,  ,  , -1.7
18:27:32, 2100, 1303, 79176, 4.35, 240.00, 13.29, 43.55,  , 41.541165, 1.501428, -1.7
18:27:33, 2098, 1301, 79194, 5.30, 256.60, 13.32, 42.10,  ,  ,  , -1.7
18:27:34, 2096, 1299, 79213, 4.30, 241.10, 13.37, 40.90,  ,  ,  , -1.7
18:27:35, 2094, 1297, 79232, 4.85, 252.50, 13.40, 39.80,  , 41.541113, 1.501275, -1.7
18:27:36, 2092, 1295, 79250, 4.50, 239.60, 13.43, 38.90,  ,  ,  , -1.7
18:27:37, 2090, 1293, 79268, 5.05, 252.20, 13.46, 38.10,  ,  ,  , -1.8
18:27:38, 2088, 1291, 79286, 4.00, 238.50, 13.50, 37.45,  , 41.541068, 1.501128, -1.8
18:27:42, 2080, 1283, 79365, 3.95, 245.00, 13.62, 35.55,  ,  ,  , -2.0
18:27:43, 2078, 1281, 79385, 4.80, 252.40, 13.65, 35.25,  ,  ,  , -2.0
18:27:44, 2076, 1279, 79406, 3.80, 237.80, 13.68, 34.90,  , 41.540990, 1.500830, -2.0
18:27:45, 2073, 1276, 79430, 5.20, 257.90, 13.71, 34.65,  ,  ,  , -2.1
18:27:46, 2070, 1273, 79454, 3.95, 245.20, 13.72, 34.40,  ,  ,  , -2.1
18:27:47, 2068, 1271, 79478, 4.55, 264.10, 13.75, 34.25,  , 41.540953, 1.500675, -2.2
18:27:48, 2065, 1268, 79503, 4.35, 237.00, 13.77, 34.10,  ,  ,  , -2.2
18:27:49, 2062, 1265, 79529, 4.75, 256.20, 13.81, 33.95,  ,  ,  , -2.3
18:27:50, 2059, 1262, 79556, 3.80, 240.50, 13.83, 33.80,  , 41.540910, 1.500525, -2.4
18:27:52, 2053, 1256, 79614, 4.00, 232.50, 13.89, 33.55,  ,  ,  , -2.5
18:27:53, 2050, 1253, 79644, 4.40, 247.30, 13.91, 33.40,  , 41.540862, 1.500395, -2.6
18:28:50, 1913, 1116, 80938, 5.90, 95.30, 14.84, 59.45, 20.00, 41.539547, 1.500232, -2.4
18:28:54, 1909, 1112, 80978, 6.50, 52.10, 14.85, 57.25,  ,  ,  , -2.3
18:28:55, 1908, 1111, 80988, 9.10, 65.80, 14.87, 56.35,  ,  ,  , -2.3
18:28:56, 1906, 1109, 80998, 7.45, 66.00, 14.91, 55.70,  , 41.539695, 1.500737, -2.3
18:29:00, 1891, 1094, 81141, 9.50, 57.40, 15.14, 56.00,  ,  ,  , -2.4
18:29:01, 1888, 1091, 81177, 4.80, 99.40, 15.20, 56.75,  ,  ,  , -2.4
18:29:02, 1884, 1087, 81214, 3.40, 35.20, 15.26, 57.45,  , 41.539815, 1.501073, -2.4
18:29:03, 1883, 1086, 81219, 2.60, 132.00, 15.33, 58.10,  ,  ,  , -2.3
18:29:04, 1883, 1086, 81224, 5.30, 120.70, 15.36, 58.15,  ,  ,  , -2.2
18:29:05, 1882, 1085, 81230, 1.80, 67.90, 15.40, 57.85,  , 41.539820, 1.501163, -2.1
18:29:15, 1892, 1095, 81131, 3.50, 297.80, 15.64, 58.50,  ,  ,  , 0.8
18:29:16, 1893, 1096, 81121, 3.15, 320.10, 15.64, 58.55,  ,  ,  , 0.9
18:29:17, 1894, 1097, 81112, 3.45, 85.50, 15.64, 58.55, 20.00, 41.539777, 1.501045, 1.0
18:29:18, 1894, 1097, 81114, 1.65, 41.90, 15.64, 58.60,  ,  ,  , 0.9
18:29:19, 1894, 1097, 81116, 3.95, 75.00, 15.64, 58.60,  ,  ,  , 0.9
18:29:20, 1894, 1097, 81118, 4.70, 103.80, 15.64, 58.35,  , 41.539802, 1.501147, 0.8
18:29:23, 1891, 1094, 81148, 2.70, 89.50, 15.65, 58.15,  , 41.539845, 1.501195, 0.5
18:29:24, 1889, 1092, 81160, 2.30, 59.90, 15.65, 58.05,  ,  ,  , 0.4
18:29:25, 1888, 1091, 81173, 4.40, 81.40, 15.65, 57.60,  ,  ,  , 0.3
18:29:26, 1887, 1090, 81186, 2.00, 50.80, 15.65, 56.90,  , 41.539883, 1.501288, 0.2
18:29:27, 1885, 1088, 81199, 4.15, 61.60, 15.64, 56.45,  ,  ,  , -0.6
18:29:28, 1884, 1087, 81212, 3.05, 37.70, 15.64, 56.05,  ,  ,  , -0.8
